Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
kinase activity (GO:0016301)	20/280	0.04803710930098161	0.27782688691148805	0	0	1.5454545454545454	4.691662250696552	DGKG;SMG1;MAP2K1;DGKD;LRRK2;PRKCD;PLK1;BUB1B;PRKCA;MASTL;PAPSS2;AURKA;RASSF2;STK17B;CCL5;CCL3;NADK;RBKS;PDK1;MAP4K4
androgen receptor binding (GO:0050681)	5/42	0.048540777116637825	0.27782688691148805	0	0	2.703840682788051	8.180067300057841	RB1;NCOA1;CCNE1;EP300;BRCA1
transferase activity, transferring pentosyl groups (GO:0016763)	5/42	0.048540777116637825	0.27782688691148805	0	0	2.703840682788051	8.180067300057841	PNP;NAMPT;UPP1;TYMP;PARP8
ankyrin binding (GO:0030506)	3/18	0.05184440297642516	0.28407041947068273	0	0	3.9978991596638656	11.831815731939342	SLC4A1;SPTB;SLC8A1
peptidase activator activity involved in apoptotic process (GO:0016505)	3/18	0.05184440297642516	0.28407041947068273	0	0	3.9978991596638656	11.831815731939342	NLRP12;CASP1;CTSH
nucleoside-triphosphatase activity (GO:0017111)	28/424	0.0525739541203526	0.28407041947068273	0	0	1.4224554062741765	4.189891403750294	ARF1;ATL3;SAR1B;LRRK2;RAB1B;KIF14;KIF11;KIF15;GNAI2;CDC42;GNA13;RAB44;RAB20;MFN2;KIF1C;RAC1;RAB8A;ENTPD1;KIF23;MYO9B;CENPE;RAB31;KIF4B;KIF26B;KIF4A;RHOU;KIF20A;KIF20B
crossover junction endodeoxyribonuclease activity (GO:0008821)	2/8	0.052652243340114174	0.28407041947068273	0	0	6.659321441063309	19.60535153316924	GEN1;SLX1A
bioactive lipid receptor activity (GO:0045125)	2/8	0.052652243340114174	0.28407041947068273	0	0	6.659321441063309	19.60535153316924	S1PR1;LPAR1
phosphatidylinositol 3-kinase regulator activity (GO:0035014)	2/8	0.052652243340114174	0.28407041947068273	0	0	6.659321441063309	19.60535153316924	PIK3R6;PIK3R5
protein serine/threonine kinase inhibitor activity (GO:0030291)	4/30	0.05281078375908977	0.28407041947068273	0	0	3.0767613038906414	9.048877669098697	HEXIM1;KAT2B;CDKN2C;CDKN2A
potassium channel regulator activity (GO:0015459)	5/43	0.052859694532186696	0.28407041947068273	0	0	2.6325484764542937	7.739993022580555	KCNE3;FLNA;ADRB2;SGK1;ARPP19
phosphatidylinositol bisphosphate binding (GO:1902936)	8/87	0.05584192885282804	0.2978236205484162	0	0	2.0280967211580876	5.851526067878092	SNX18;ADAP2;NCF1;KCNQ1;PLEK;NCF1B;NCF1C;GAB2
carboxylic ester hydrolase activity (GO:0052689)	9/103	0.05774882812286067	0.3047273791495269	0	0	1.9180311277045567	5.46955772724325	CA1;NCEH1;DAGLA;CA2;PNPLA8;PLBD1;LPL;ABHD5;PLB1
Ras GTPase binding (GO:0017016)	14/184	0.05805004847814917	0.3047273791495269	0	0	1.651872226042383	4.701971261275342	RIC1;DENND1A;LRRK2;TBC1D8;MYO5A;TBC1D9;MYO9B;RABGEF1;TBC1D1;RAB11FIP1;DMXL2;TBC1D14;FLNA;RAB8A
protein serine/threonine kinase activator activity (GO:0043539)	4/31	0.058434937763048485	0.3047273791495269	0	0	2.96265140008568	8.413459858750693	MAP2K1;IQGAP1;CALM1;CKS1B
kinase inhibitor activity (GO:0019210)	6/59	0.061620128839712615	0.3189747845820418	0	0	2.2655824403045908	6.313649689283719	DNAJC3;GMFB;WARS;SOCS1;SMCR8;TRIB1
phosphatidylinositol-3,4,5-trisphosphate binding (GO:0005547)	4/32	0.06436513959093852	0.3252201598793213	0	0	2.856692203695358	7.836429784029084	ADAP2;RACGAP1;IQGAP1;GAB2
histone kinase activity (GO:0035173)	2/9	0.0655983845211131	0.3252201598793213	0	0	5.707690001499025	15.548913128820844	MELK;AURKA
serine-type exopeptidase activity (GO:0070008)	2/9	0.0655983845211131	0.3252201598793213	0	0	5.707690001499025	15.548913128820844	SCPEP1;CPM
complement component C1q binding (GO:0001849)	2/9	0.0655983845211131	0.3252201598793213	0	0	5.707690001499025	15.548913128820844	CD93;PTX3
MAP kinase phosphatase activity (GO:0033549)	2/9	0.0655983845211131	0.3252201598793213	0	0	5.707690001499025	15.548913128820844	DUSP5;DUSP6
serine-type carboxypeptidase activity (GO:0004185)	2/9	0.0655983845211131	0.3252201598793213	0	0	5.707690001499025	15.548913128820844	SCPEP1;CPM
ubiquitin conjugating enzyme activity (GO:0061631)	3/20	0.06754914020587906	0.33254961332125077	0	0	3.5271873455264457	9.505416976124799	UBE2C;UBE2D3;UBE2E2
steroid hormone receptor binding (GO:0035258)	7/76	0.07042607884838344	0.3443052743698746	0	0	2.0306977313031247	5.387830256703868	RB1;NCOA1;CCNE1;WBP2;EP300;PADI2;BRCA1
protein phosphatase binding (GO:0019903)	8/92	0.07263442493490542	0.3526526562356787	0	0	1.9068738371800673	5.000426339328752	KCNQ1;CLEC12B;LILRB1;IQGAP1;LILRB2;MASTL;MAP2K7;ARPP19
solute:proton symporter activity (GO:0015295)	3/21	0.076117472060022	0.36453537639629585	0	0	3.3310574229691876	8.579063267642491	SLC36A1;SLC2A9;SLC15A3
ubiquitin-like protein conjugating enzyme activity (GO:0061650)	3/21	0.076117472060022	0.36453537639629585	0	0	3.3310574229691876	8.579063267642491	UBE2C;UBE2D3;UBE2E2
phospholipid transporter activity (GO:0005548)	5/48	0.077686067715753	0.3656589392095008	0	0	2.3258261933904527	5.942670469963943	TMEM30A;OSBPL5;PITPNM1;ATP11A;MFSD2A
adenylate cyclase binding (GO:0008179)	2/10	0.07946849104979209	0.3656589392095008	0	0	4.993966421825813	12.646693973167388	CAP1;CALM1
calcium channel inhibitor activity (GO:0019855)	2/10	0.07946849104979209	0.3656589392095008	0	0	4.993966421825813	12.646693973167388	SLC30A1;CALM1
cyclic-nucleotide phosphodiesterase activity (GO:0004112)	2/10	0.07946849104979209	0.3656589392095008	0	0	4.993966421825813	12.646693973167388	PDE3B;PDE8A
diacylglycerol kinase activity (GO:0004143)	2/10	0.07946849104979209	0.3656589392095008	0	0	4.993966421825813	12.646693973167388	DGKG;DGKD
hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines (GO:0016813)	2/10	0.07946849104979209	0.3656589392095008	0	0	4.993966421825813	12.646693973167388	PADI2;PADI4
carboxylic acid transmembrane transporter activity (GO:0046943)	6/64	0.08433836605034765	0.38175846974724037	0	0	2.0697285709094873	5.1182698747357405	SLC36A1;SLC7A5;SLC6A19;BSG;SLC16A6;SLC1A3
transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding (GO:0003705)	6/64	0.08433836605034765	0.38175846974724037	0	0	2.0697285709094873	5.1182698747357405	SPI1;FOXF1;IRF8;HIF1A;MEF2D;USF1
N-acetyltransferase activity (GO:0008080)	3/22	0.08513647691806354	0.38175846974724037	0	0	3.1555727554179565	7.773752534110362	KAT2B;EP300;ESCO2
histone acetyltransferase binding (GO:0035035)	3/22	0.08513647691806354	0.38175846974724037	0	0	3.1555727554179565	7.773752534110362	PCNA;CITED2;HIF1A
transcription regulatory region DNA binding (GO:0044212)	24/374	0.08773954085835364	0.3909407390144365	0	0	1.3769525855454965	3.350652485049754	RB1;EGR2;XRCC6;SPI1;VDR;GFI1;SUV39H1;HMGB2;MITF;BRCA1;IKZF3;TRERF1;WT1;MTF1;ZNF516;LONP1;EP300;E2F2;MYBL2;MEF2D;RCOR1;E2F7;PPARD;E2F8
transcriptional activator activity, RNA polymerase II transcription factor binding (GO:0001190)	5/50	0.08909959999059745	0.39450388926654467	0	0	2.2222222222222223	5.373334297686226	NCOA1;CITED2;WBP2;CITED4;BRCA1
cysteine-type endopeptidase activity (GO:0004197)	7/81	0.09183263628342919	0.39857565591639404	0	0	1.8929895084958377	4.5200567417966475	ESPL1;CTSL;CASP1;CTSH;CTSD;CTSC;CTSB
protein tyrosine kinase activity (GO:0004713)	11/147	0.09387769114360273	0.39857565591639404	0	0	1.6201317921236291	3.8328470421042278	FGR;CSF1R;ITK;HCK;MELK;FLT3;NRG4;GRAP2;PTK2B;CSF2RA;HBEGF
endodeoxyribonuclease activity, producing 3'-phosphomonoesters (GO:0016889)	2/11	0.09414501160366	0.39857565591639404	0	0	4.438848082079981	10.488638510236477	GEN1;SLX1A
thioesterase binding (GO:0031996)	2/11	0.09414501160366	0.39857565591639404	0	0	4.438848082079981	10.488638510236477	CDC42;RAC1
RNA polymerase II activity (GO:0001055)	2/11	0.09414501160366	0.39857565591639404	0	0	4.438848082079981	10.488638510236477	POLR2J;POLR2K
calcium-dependent protein serine/threonine kinase activity (GO:0009931)	2/11	0.09414501160366	0.39857565591639404	0	0	4.438848082079981	10.488638510236477	CCL3;PRKCA
lipoprotein particle binding (GO:0071813)	3/23	0.0945846286330048	0.39857565591639404	0	0	2.997636554621849	7.069207293034035	STAB1;CD36;THBS1
Rab guanyl-nucleotide exchange factor activity (GO:0017112)	5/51	0.09511464516186675	0.39857565591639404	0	0	2.1737986270022884	5.114235867243637	RABGEF1;RIC1;DENND1A;SMCR8;DENND3
cysteine-type endopeptidase inhibitor activity (GO:0004869)	5/51	0.09511464516186675	0.39857565591639404	0	0	2.1737986270022884	5.114235867243637	CST3;CSTA;CARD16;NLRC4;CST7
collagen binding (GO:0005518)	5/52	0.10133078632209516	0.4221116779334615	0	0	2.1274356103023515	4.870476629254473	CTSL;TGFBI;NID1;THBS1;CTSB
death receptor activity (GO:0005035)	3/24	0.10443947497465067	0.42572130176784934	0	0	2.8547418967587035	6.449283196818913	TNFRSF10B;FAS;TNFRSF1B
tumor necrosis factor-activated receptor activity (GO:0005031)	3/24	0.10443947497465067	0.42572130176784934	0	0	2.8547418967587035	6.449283196818913	TNFRSF10B;FAS;TNFRSF1B
neutral amino acid transmembrane transporter activity (GO:0015175)	3/24	0.10443947497465067	0.42572130176784934	0	0	2.8547418967587035	6.449283196818913	SLC36A1;SLC7A5;SLC6A19
transcription coactivator activity (GO:0003713)	19/291	0.10461617216738343	0.42572130176784934	0	0	1.4010141716943187	3.1627294306619196	RB1;NCOA1;CITED2;VDR;WBP2;ACTN1;CITED4;IL31RA;BRCA1;TRERF1;CD3D;FAM129B;TADA2B;KAT2B;CCNE1;MTF1;TADA3;EP300;PPARD
arylsulfatase activity (GO:0004065)	2/12	0.1095194939984539	0.43404956334210226	0	0	3.994753410283316	8.835007238341621	ARSB;SULF2
metalloendopeptidase inhibitor activity (GO:0008191)	2/12	0.1095194939984539	0.43404956334210226	0	0	3.994753410283316	8.835007238341621	TIMP2;TIMP1
phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity (GO:0052629)	2/12	0.1095194939984539	0.43404956334210226	0	0	3.994753410283316	8.835007238341621	SYNJ1;MTM1
carbonate dehydratase activity (GO:0004089)	2/12	0.1095194939984539	0.43404956334210226	0	0	3.994753410283316	8.835007238341621	CA1;CA2
growth factor activity (GO:0008083)	6/69	0.11107491082032199	0.43404956334210226	0	0	1.9049626172913845	4.186251424550884	GRN;JAG1;LIF;AREG;HBEGF;VEGFA
phospholipase activity (GO:0004620)	6/69	0.11107491082032199	0.43404956334210226	0	0	1.9049626172913845	4.186251424550884	PNPLA8;PLBD1;LPL;PLD1;PLCB2;PLB1
protease binding (GO:0002020)	9/118	0.1115264332565639	0.43404956334210226	0	0	1.6527726593866983	3.6253463276602576	CST3;CSTA;SERPINA1;TIMP2;CARD16;TIMP1;BRCA2;CST7;ELANE
GTPase activity (GO:0003924)	15/222	0.11188004221758385	0.43404956334210226	0	0	1.4522047486894851	3.180804771148046	ARF1;ATL3;SAR1B;LRRK2;RAB1B;GNAI2;CDC42;GNA13;RAB44;RAB31;RAB20;MFN2;RHOU;RAC1;RAB8A
carboxypeptidase activity (GO:0004180)	4/39	0.11398644945845741	0.43404956334210226	0	0	2.284512543187622	4.9612203810737405	CPM;SCPEP1;AGTPBP1;CPD
epidermal growth factor receptor binding (GO:0005154)	3/25	0.11467786758754406	0.43404956334210226	0	0	2.7248376623376624	5.900985370804658	SNX4;AREG;HBEGF
lipoprotein particle receptor binding (GO:0070325)	3/25	0.11467786758754406	0.43404956334210226	0	0	2.7248376623376624	5.900985370804658	LRPAP1;LRP1;AP2A1
actin monomer binding (GO:0003785)	3/25	0.11467786758754406	0.43404956334210226	0	0	2.7248376623376624	5.900985370804658	MYL4;CORO1A;MTSS1
triglyceride lipase activity (GO:0004806)	3/25	0.11467786758754406	0.43404956334210226	0	0	2.7248376623376624	5.900985370804658	LIPN;LPL;AOAH
cytokine receptor binding (GO:0005126)	10/137	0.12020263312572872	0.4484586698813099	0	0	1.5763029621297338	3.339518177448314	TGFBR3;IL1RN;TGFB1;CXCL12;CCL5;CCRL2;LIF;TNFSF9;TLR5;VEGFA
SH3 domain binding (GO:0017124)	5/55	0.12114615061149227	0.4484586698813099	0	0	1.9994736842105263	4.220404286871487	NCF1;CYBA;ZNF106;CD3E;CBL
single-stranded DNA binding (GO:0003697)	7/87	0.12178567122193922	0.4484586698813099	0	0	1.7504614978902953	3.6855836822249337	IGHM;HMGB2;LONP1;NABP1;MCM10;BRCA2;JCHAIN
calcium channel regulator activity (GO:0005246)	3/26	0.12527616788408658	0.4484586698813099	0	0	2.6062294483010597	5.413750078375294	SLC30A1;SGK1;CALM1
RNA polymerase II transcription corepressor activity (GO:0001106)	3/26	0.12527616788408658	0.4484586698813099	0	0	2.6062294483010597	5.413750078375294	TLE1;CITED2;ELANE
water transmembrane transporter activity (GO:0005372)	2/13	0.125491985748037	0.4484586698813099	0	0	3.631403224267862	7.53702598388606	AQP3;AQP1
platelet-derived growth factor receptor binding (GO:0005161)	2/13	0.125491985748037	0.4484586698813099	0	0	3.631403224267862	7.53702598388606	PTPRJ;VEGFA
phosphatidylinositol phosphate 5-phosphatase activity (GO:0034595)	2/13	0.125491985748037	0.4484586698813099	0	0	3.631403224267862	7.53702598388606	FIG4;SYNJ1
GTPase inhibitor activity (GO:0005095)	2/13	0.125491985748037	0.4484586698813099	0	0	3.631403224267862	7.53702598388606	CDC42SE1;IQGAP1
ubiquitin protein ligase activity involved in ERAD pathway (GO:1904264)	2/13	0.125491985748037	0.4484586698813099	0	0	3.631403224267862	7.53702598388606	TRIM25;RNF5
water channel activity (GO:0015250)	2/13	0.125491985748037	0.4484586698813099	0	0	3.631403224267862	7.53702598388606	AQP3;AQP1
amino acid transmembrane transporter activity (GO:0015171)	5/56	0.12812536834481178	0.4555568652259974	0	0	1.9601651186790505	4.027641543200486	SLC36A1;SLC7A5;SLC6A19;SLC7A7;SLC1A3
endonuclease activity (GO:0004519)	6/73	0.13520178442445446	0.47830179012470325	0	0	1.7908560464275043	3.5834795192296385	GEN1;RNASE6;SLX1A;RNASE3;RNASE2;RNASE1
calcium ion binding (GO:0005509)	18/284	0.13597339466147393	0.47862634920838826	0	0	1.356199998395134	2.7060204860733097	LRP1;TESC;ITSN1;PRF1;DYSF;IQGAP1;THBS1;SLC8A1;RASGRP3;TRPM2;MELK;PITPNM1;PADI4;LCP1;CALM1;MICU1;S100A9;S100A8
protein kinase regulator activity (GO:0019887)	8/107	0.13936880749872005	0.4851806385616699	0	0	1.6166735997781405	3.185868031290931	DNAJC3;GMFB;SOCS1;CCNY;CNKSR3;SMCR8;IPCEF1;TRIB1
transmembrane receptor protein serine/threonine kinase activity (GO:0004675)	2/14	0.14197047094276136	0.4851806385616699	0	0	3.328611402588318	6.497902795129961	TGFBR3;LTBP1
phosphatidylinositol monophosphate phosphatase activity (GO:0052744)	2/14	0.14197047094276136	0.4851806385616699	0	0	3.328611402588318	6.497902795129961	SYNJ1;MTM1
Rac guanyl-nucleotide exchange factor activity (GO:0030676)	2/14	0.14197047094276136	0.4851806385616699	0	0	3.328611402588318	6.497902795129961	EPS8;PREX1
1-phosphatidylinositol binding (GO:0005545)	2/14	0.14197047094276136	0.4851806385616699	0	0	3.328611402588318	6.497902795129961	EPB41;WDFY3
phosphatidylinositol-3-phosphatase activity (GO:0004438)	2/14	0.14197047094276136	0.4851806385616699	0	0	3.328611402588318	6.497902795129961	SYNJ1;MTM1
metallocarboxypeptidase activity (GO:0004181)	3/28	0.1474565667640174	0.5010328228946745	0	0	2.3974789915966386	4.589306093273492	CPM;AGTPBP1;CPD
lipase activity (GO:0016298)	4/43	0.14803242494615385	0.5010328228946745	0	0	2.0497721696459865	3.915728850787412	DAGLA;NCEH1;LPL;PLB1
nuclease activity (GO:0004518)	5/59	0.1501145445637805	0.5056489922148396	0	0	1.8509746588693956	3.510108095698823	RNASE6;RNASE3;RNASE2;SAMHD1;RNASE1
3',5'-cyclic-AMP phosphodiesterase activity (GO:0004115)	2/15	0.15887034154539106	0.520208002083513	0	0	3.0724029380902413	5.652197900829096	PDE3B;PDE8A
interleukin-1 receptor binding (GO:0005149)	2/15	0.15887034154539106	0.520208002083513	0	0	3.0724029380902413	5.652197900829096	IL1RN;TLR5
purinergic nucleotide receptor activity (GO:0001614)	2/15	0.15887034154539106	0.520208002083513	0	0	3.0724029380902413	5.652197900829096	P2RY13;P2RX4
transmembrane receptor protein tyrosine phosphatase activity (GO:0005001)	2/15	0.15887034154539106	0.520208002083513	0	0	3.0724029380902413	5.652197900829096	PTPRE;PTPRO
transmembrane receptor protein phosphatase activity (GO:0019198)	2/15	0.15887034154539106	0.520208002083513	0	0	3.0724029380902413	5.652197900829096	PTPRE;PTPRO
peptide N-acetyltransferase activity (GO:0034212)	2/15	0.15887034154539106	0.520208002083513	0	0	3.0724029380902413	5.652197900829096	KAT2B;EP300
metal ion binding (GO:0046872)	26/442	0.16027720600484827	0.5223849677195054	0	0	1.2532965554359525	2.294598531584404	TOP2A;LRP1;ITSN1;DYSF;PRF1;IQGAP1;NLRC4;THBS1;SLC8A1;RASGRP3;TRPM2;MAP2K7;CSGALNACT1;IDH3G;TESC;PLK1;MELK;PITPNM1;MT1G;PADI4;LCP1;CALM1;MICU1;S100A9;FBP1;S100A8
protein serine/threonine kinase activity (GO:0004674)	22/368	0.16527042138187442	0.5347815480494358	0	0	1.274334144936156	2.2940209384038908	PLK4;SMG1;MAP2K1;LRRK2;PRKCD;PLK1;PRKCA;MASTL;CIT;AURKA;CDC42;CCNB2;MELK;STK17B;PBK;AAK1;PTK2B;RAC1;SGK1;MAP2K7;CDK16;MAP4K4
GTP binding (GO:0005525)	10/147	0.16569540898194554	0.5347815480494358	0	0	1.460471942223767	2.625350295400609	CDC42;TPX2;RAB31;LRRK2;RAB1B;RHOU;RAC1;TUBA4A;RAB8A;GNAI2
exopeptidase activity (GO:0008238)	4/45	0.16635960088469665	0.5347815480494358	0	0	1.9495781077684593	3.49677024086235	CPM;RNPEP;CTSH;TPP1
phospholipase A2 activity (GO:0004623)	3/30	0.17078823759978712	0.5465223603193188	0	0	2.219654528478058	3.9228639611698797	PNPLA8;PLBD1;PLB1
damaged DNA binding (GO:0003684)	4/46	0.17581169265897664	0.5575289713149529	0	0	1.9030594361824646	3.3081677368731777	PCNA;ARTN;HMGB2;EP300
myosin binding (GO:0017022)	4/46	0.17581169265897664	0.5575289713149529	0	0	1.9030594361824646	3.3081677368731777	CXCR4;CORO1A;RAB8A;TRAK2
core promoter binding (GO:0001047)	7/97	0.18118426296825202	0.5719897808504458	0	0	1.5551453352086264	2.6565626152787765	RB1;SPI1;MTF1;EP300;E2F2;E2F7;E2F8
phosphatidylinositol-3-phosphate binding (GO:0032266)	3/31	0.182826094386654	0.5745962966437698	0	0	2.140268607442977	3.6367869702960576	SNX27;DENND1A;NCF4
RNA polymerase II activating transcription factor binding (GO:0001102)	4/47	0.18544132109222464	0.5776579205704696	0	0	1.8587044237400043	3.131948134364914	RB1;EGR2;EP300;MEF2D
transcriptional repressor activity, RNA polymerase II transcription factor binding (GO:0001191)	4/47	0.18544132109222464	0.5776579205704696	0	0	1.8587044237400043	3.131948134364914	TLE1;CITED2;FBP1;ELANE
ligand-dependent nuclear receptor binding (GO:0016922)	2/17	0.19362989774453546	0.5901101645547747	0	0	2.662469394893319	4.371260052645892	NCOA1;TADA3
antiporter activity (GO:0015297)	2/17	0.19362989774453546	0.5901101645547747	0	0	2.662469394893319	4.371260052645892	SLC7A5;SLC7A7
Notch binding (GO:0005112)	2/17	0.19362989774453546	0.5901101645547747	0	0	2.662469394893319	4.371260052645892	JAG1;AAK1
H4 histone acetyltransferase activity (GO:0010485)	2/17	0.19362989774453546	0.5901101645547747	0	0	2.662469394893319	4.371260052645892	KAT8;BRCA2
aspartic-type peptidase activity (GO:0070001)	2/17	0.19362989774453546	0.5901101645547747	0	0	2.662469394893319	4.371260052645892	CTSE;CTSD
estrogen receptor binding (GO:0030331)	3/32	0.1950806786518804	0.5919689559091542	0	0	2.066357577513764	3.377135119163076	NCOA1;WBP2;PADI2
ligand-dependent nuclear receptor transcription coactivator activity (GO:0030374)	5/65	0.19830155975093608	0.5991600775307253	0	0	1.6653508771929824	2.6944817266627754	NCOA1;VDR;ACTN1;TRERF1;PPARD
L-amino acid transmembrane transporter activity (GO:0015179)	4/49	0.2051882064554962	0.6005520257903199	0	0	1.7759084005140788	2.8127328121759954	SLC36A1;SLC7A5;SLC7A7;SLC1A3
phosphoric diester hydrolase activity (GO:0008081)	3/33	0.20752903261618333	0.6005520257903199	0	0	1.997373949579832	3.140838643397109	PLD1;GPCPD1;PLCB2
sodium-independent organic anion transmembrane transporter activity (GO:0015347)	3/33	0.20752903261618333	0.6005520257903199	0	0	1.997373949579832	3.140838643397109	SLC22A23;SLCO3A1;SLCO4C1
microfilament motor activity (GO:0000146)	2/18	0.21135308896093463	0.6005520257903199	0	0	2.49593389296957	3.879243195980774	MYO5A;MYO9B
hyaluronic acid binding (GO:0005540)	2/18	0.21135308896093463	0.6005520257903199	0	0	2.49593389296957	3.879243195980774	VCAN;HMMR
phosphatase inhibitor activity (GO:0019212)	2/18	0.21135308896093463	0.6005520257903199	0	0	2.49593389296957	3.879243195980774	TESC;ARPP19
protein kinase inhibitor activity (GO:0004860)	5/67	0.21542545217892284	0.6005520257903199	0	0	1.611460101867572	2.4738174390533323	DNAJC3;GMFB;SOCS1;SMCR8;TRIB1
transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding (GO:0001077)	11/175	0.21577939703897733	0.6005520257903199	0	0	1.341534466721786	2.0572413650094457	EGR2;IRF4;WT1;MTF1;PLAGL2;MITF;MYBL2;E2F4;ZNF467;MEF2D;USF1
ATP-dependent helicase activity (GO:0008026)	6/85	0.22005050910356505	0.6005520257903199	0	0	1.517866908537968	2.2978959383971564	ARTN;EIF4A3;DDX21;SKIV2L;DHX29;CHD1
histone deacetylase binding (GO:0042826)	6/85	0.22005050910356505	0.6005520257903199	0	0	1.517866908537968	2.2978959383971564	TOP2A;KAT2B;SP2;MEF2D;HIST1H1B;USF1
protein tyrosine/serine/threonine phosphatase activity (GO:0008138)	3/34	0.220148694113581	0.6005520257903199	0	0	1.9328408782867985	2.9252620448479743	DUSP5;SSH2;DUSP6
cyclin-dependent protein kinase activity (GO:0097472)	3/34	0.220148694113581	0.6005520257903199	0	0	1.9328408782867985	2.9252620448479743	CCNA2;CCNB2;CDK16
aminopeptidase activity (GO:0004177)	3/34	0.220148694113581	0.6005520257903199	0	0	1.9328408782867985	2.9252620448479743	RNPEP;CTSH;DPP3
carboxylic acid binding (GO:0031406)	3/34	0.220148694113581	0.6005520257903199	0	0	1.9328408782867985	2.9252620448479743	VCAN;PSAP;HMMR
activating transcription factor binding (GO:0033613)	5/68	0.2241564029289818	0.6005520257903199	0	0	1.585797827903091	2.3714199016260182	RB1;EGR2;ZNF516;EP300;MEF2D
lysophospholipase activity (GO:0004622)	2/19	0.22922382905183228	0.6005520257903199	0	0	2.3489908030368496	3.4601957793965235	PLBD1;PLB1
gamma-tubulin binding (GO:0043015)	2/19	0.22922382905183228	0.6005520257903199	0	0	2.3489908030368496	3.4601957793965235	RACGAP1;BRCA2
cadherin binding involved in cell-cell adhesion (GO:0098641)	2/19	0.22922382905183228	0.6005520257903199	0	0	2.3489908030368496	3.4601957793965235	S100A11;PPP1CA
insulin receptor binding (GO:0005158)	2/19	0.22922382905183228	0.6005520257903199	0	0	2.3489908030368496	3.4601957793965235	SNX4;IRS2
RNA polymerase II transcription factor activity, sequence-specific transcription regulatory region DNA binding (GO:0001133)	2/19	0.22922382905183228	0.6005520257903199	0	0	2.3489908030368496	3.4601957793965235	VDR;PPARD
purine ribonucleoside binding (GO:0032550)	10/159	0.2294778302086049	0.6005520257903199	0	0	1.3419977983736373	1.975352122119184	CDC42;TPX2;RAB31;LRRK2;RAB1B;RHOU;RAC1;TUBA4A;RAB8A;GNAI2
ubiquitin-like protein conjugating enzyme binding (GO:0044390)	3/35	0.2329177587522962	0.6005520257903199	0	0	1.8723411239495797	2.7281318089580764	DCUN1D1;LONRF3;RNF5
cadherin binding (GO:0045296)	18/313	0.24085413173672568	0.6005520257903199	0	0	1.2209901778123473	1.738157406593333	ARHGAP18;ASAP1;IQGAP1;CBL;FAM129B;PPP1CA;ANLN;CCNB2;EHD4;DIAPH3;P2RX4;BSG;EFHD2;TRIM25;FLNA;DHX29;S100A11;VCL
organic anion transmembrane transporter activity (GO:0008514)	5/70	0.2419220437999057	0.6005520257903199	0	0	1.5368421052631578	2.180993702271945	SLC22A23;SLC2A9;SLCO3A1;SLCO4C1;SLC4A1
snRNA binding (GO:0017069)	3/36	0.24581493210598634	0.6005520257903199	0	0	1.8155080213903743	2.5474778910513565	EIF5A;HEXIM1;DDX21
endopeptidase regulator activity (GO:0061135)	3/36	0.24581493210598634	0.6005520257903199	0	0	1.8155080213903743	2.5474778910513565	CST3;PSME3;CST7
protein phosphatase 2A binding (GO:0051721)	2/20	0.24718768542807884	0.6005520257903199	0	0	2.218374723096654	3.100416864349195	MASTL;ARPP19
lysophosphatidic acid acyltransferase activity (GO:0042171)	2/20	0.24718768542807884	0.6005520257903199	0	0	2.218374723096654	3.100416864349195	ABHD5;AGPAT3
low-density lipoprotein particle receptor binding (GO:0050750)	2/20	0.24718768542807884	0.6005520257903199	0	0	2.218374723096654	3.100416864349195	LRPAP1;AP2A1
3',5'-cyclic-nucleotide phosphodiesterase activity (GO:0004114)	2/20	0.24718768542807884	0.6005520257903199	0	0	2.218374723096654	3.100416864349195	PDE3B;PDE8A
ligand-gated calcium channel activity (GO:0099604)	2/20	0.24718768542807884	0.6005520257903199	0	0	2.218374723096654	3.100416864349195	TRPM2;P2RX4
alpha-sialidase activity (GO:0016997)	1/6	0.2544276166038447	0.6005520257903199	0	0	3.991614255765199	5.463477695981531	GLB1
vascular endothelial growth factor receptor 2 binding (GO:0043184)	1/6	0.2544276166038447	0.6005520257903199	0	0	3.991614255765199	5.463477695981531	VEGFA
alpha-mannosidase activity (GO:0004559)	1/6	0.2544276166038447	0.6005520257903199	0	0	3.991614255765199	5.463477695981531	MAN2B1
MHC class II protein binding (GO:0042289)	1/6	0.2544276166038447	0.6005520257903199	0	0	3.991614255765199	5.463477695981531	CD4
long-chain fatty acid binding (GO:0036041)	1/6	0.2544276166038447	0.6005520257903199	0	0	3.991614255765199	5.463477695981531	PPARD
prostaglandin E receptor activity (GO:0004957)	1/6	0.2544276166038447	0.6005520257903199	0	0	3.991614255765199	5.463477695981531	PTGER4
primary amine oxidase activity (GO:0008131)	1/6	0.2544276166038447	0.6005520257903199	0	0	3.991614255765199	5.463477695981531	VCAM1
phosphorylase activity (GO:0004645)	1/6	0.2544276166038447	0.6005520257903199	0	0	3.991614255765199	5.463477695981531	TYMP
alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase activity (GO:0001665)	1/6	0.2544276166038447	0.6005520257903199	0	0	3.991614255765199	5.463477695981531	ST6GALNAC4
