Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways WP706	7/158	0.5803943487717488	0.9984653905752534	0	0	0.9745389596548353	0.5301954795866438	THRB;HES1;GATA3;AVP;GATA2;SLC25A4;PBX1
Association Between Physico-Chemical Features and Toxicity Associated Pathways WP3680	3/66	0.5815616728283501	0.9984653905752534	0	0	1.0012628255722178	0.5427227542417663	FZD3;CDKN1B;FZD6
Small Ligand GPCRs WP247	1/19	0.5865421402239261	0.9984653905752534	0	0	1.1683204704152885	0.6233115457522966	S1PR4
Mitochondrial Gene Expression WP391	1/19	0.5865421402239261	0.9984653905752534	0	0	1.1683204704152885	0.6233115457522966	MYEF2
Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway WP4577	2/44	0.5999144577668815	0.9984653905752534	0	0	1.001261431725008	0.5116127558220434	DEPTOR;CP
Renin-angiotensin-aldosterone system (RAAS) WP4756	2/44	0.5999144577668815	0.9984653905752534	0	0	1.001261431725008	0.5116127558220434	CAMK1D;REN
BMP Signaling Pathway in Eyelid Development WP3927	1/20	0.6053309203174342	0.9984653905752534	0	0	1.1067718911390936	0.5555773481108637	SMAD4
Notch Signaling WP268	2/45	0.6122274606572167	0.9984653905752534	0	0	0.977924944812362	0.479820241096708	HES1;DTX3
Prostaglandin Synthesis and Regulation WP98	2/45	0.6122274606572167	0.9984653905752534	0	0	0.977924944812362	0.479820241096708	ANXA3;PTGS1
Galanin receptor pathway WP4970	1/21	0.623266775370772	0.9984653905752534	0	0	1.0513781697905182	0.49707124502886363	CDKN1B
Aryl Hydrocarbon Receptor Pathway WP2873	2/46	0.6242485618348376	0.9984653905752534	0	0	0.9556492073048365	0.45030826504098304	CDKN1B;HES1
Translation inhibitors in chronically activated PDGFRA cells WP4566	2/46	0.6242485618348376	0.9984653905752534	0	0	0.9556492073048365	0.45030826504098304	AKT3;EIF4B
Envelope proteins and their potential roles in EDMD physiopathology WP4535	2/46	0.6242485618348376	0.9984653905752534	0	0	0.9556492073048365	0.45030826504098304	SMAD4;ADCY6
Regulation of Microtubule Cytoskeleton WP2038	2/46	0.6242485618348376	0.9984653905752534	0	0	0.9556492073048365	0.45030826504098304	SPRED1;PHLDB2
Non-genomic actions of 1,25 dihydroxyvitamin D3 WP4341	3/71	0.6312840323482782	0.9984653905752534	0	0	0.927396815079623	0.42660196664164435	PLCB4;PRKCQ;PRKCZ
Hippo-Merlin Signaling Dysregulation WP4541	5/120	0.6403285413352325	0.9984653905752534	0	0	0.9137175598247388	0.4073114296420441	PLCB4;CDH9;IGF1R;CDH7;ITGA9
Type II diabetes mellitus WP1584	1/22	0.640388383568391	0.9984653905752534	0	0	1.0012600409513308	0.4462420129636828	PRKCZ
Vitamin D in inflammatory diseases WP4482	1/22	0.640388383568391	0.9984653905752534	0	0	1.0012600409513308	0.4462420129636828	SMAD4
Glycerolipids and Glycerophospholipids WP4722	1/22	0.640388383568391	0.9984653905752534	0	0	1.0012600409513308	0.4462420129636828	AGPAT4
Methionine De Novo and Salvage Pathway WP3580	1/22	0.640388383568391	0.9984653905752534	0	0	1.0012600409513308	0.4462420129636828	MSRB3
Purine metabolism and related disorders WP4224	1/22	0.640388383568391	0.9984653905752534	0	0	1.0012600409513308	0.4462420129636828	PPAT
Primary focal segmental glomerulosclerosis (FSGS) WP2572	3/72	0.6407219293947507	0.9984653905752534	0	0	0.9139082392505404	0.4068351392533253	CDKN1B;MME;LRP6
Differentiation Pathway WP2848	2/48	0.647419946571026	0.9984653905752534	0	0	0.9140032632690277	0.3973721754489962	ALK;NOG
Chromosomal and microsatellite instability in colorectal cancer  WP4216	3/73	0.6499886266174124	0.9984653905752534	0	0	0.9008050513022888	0.3880671888156115	RALA;SMAD4;AKT3
Head and Neck Squamous Cell Carcinoma WP4674	3/73	0.6499886266174124	0.9984653905752534	0	0	0.9008050513022888	0.3880671888156115	SMAD4;AKT3;IGF1R
Cancer immunotherapy by PD-1 blockade WP4585	1/23	0.6567326707913229	0.9984653905752534	0	0	0.9556981056429789	0.4018502546357021	HLA-DRB1
DNA Mismatch Repair WP531	1/23	0.6567326707913229	0.9984653905752534	0	0	0.9556981056429789	0.4018502546357021	PMS2
Kynurenine Pathway and links to Cellular Senescence WP5044	1/23	0.6567326707913229	0.9984653905752534	0	0	0.9556981056429789	0.4018502546357021	AADAT
Hepatitis C and Hepatocellular Carcinoma WP3646	2/49	0.6585738803685189	0.9984653905752534	0	0	0.8945094171246066	0.3736174134370404	UCHL1;SMAD4
Synaptic signaling pathways associated with autism spectrum disorder WP4539	2/50	0.6694431207036386	0.9984653905752534	0	0	0.8758278145695364	0.35147765041636037	AKT3;SHANK3
Triacylglyceride synthesis WP325	1/24	0.6723348902873593	0.9984653905752534	0	0	0.9140980777527443	0.36289576129340384	AGPAT4
Synaptic Vesicle Pathway WP2267	2/51	0.6800304976164503	0.9984653905752534	0	0	0.857908726404469	0.33082473187572037	SLC25A4;SLC18A2
IL-7 signaling pathway WP205	1/25	0.6872286979904724	0.9984653905752534	0	0	0.8759647188533627	0.32856398448434243	CDKN1B
Mammalian disorder of sexual development WP4842	1/25	0.6872286979904724	0.9984653905752534	0	0	0.8759647188533627	0.32856398448434243	PBX1
MTHFR deficiency WP4288	1/25	0.6872286979904724	0.9984653905752534	0	0	0.8759647188533627	0.32856398448434243	DNMT3B
Physiological and pathological hypertrophy of the heart WP1528	1/25	0.6872286979904724	0.9984653905752534	0	0	0.8759647188533627	0.32856398448434243	MYEF2
Relationship between inflammation, COX-2 and EGFR WP4483	1/25	0.6872286979904724	0.9984653905752534	0	0	0.8759647188533627	0.32856398448434243	AKT3
Translation Factors WP107	2/52	0.6903391704392037	0.9984653905752534	0	0	0.8407064017660044	0.3115424635656266	GSPT2;EIF4B
Wnt Signaling Pathway WP363	2/52	0.6903391704392037	0.9984653905752534	0	0	0.8407064017660044	0.3115424635656266	TCF4;LRP6
Nuclear Receptors Meta-Pathway WP2882	13/319	0.6944301731457903	0.9984653905752534	0	0	0.8917296527549567	0.3251814028894156	GSTM3;ABCB1;CDKN1B;TXNRD3;SLC2A10;NR1H3;SMARCA1;SLC5A3;CES4A;ETNK2;SCD;NRIP1;HES1
Apoptosis-related network due to altered Notch3 in ovarian cancer WP2864	2/53	0.7003725930436713	0.9984653905752534	0	0	0.824178678093754	0.29352531016929767	BEX3;CDKN1B
7q11.23 copy number variation syndrome WP4932	4/104	0.7006404157904238	0.9984653905752534	0	0	0.840353982300885	0.29896473820195935	TRIM50;ELN;PRKG1;FBN1
Cytokines and Inflammatory Response WP530	1/26	0.7014462252867066	0.9984653905752534	0	0	0.8408820286659316	0.298186049973001	HLA-DRB1
Glucuronidation WP698	1/26	0.7014462252867066	0.9984653905752534	0	0	0.8408820286659316	0.298186049973001	PGM5
PPAR-alpha pathway WP2878	1/26	0.7014462252867066	0.9984653905752534	0	0	0.8408820286659316	0.298186049973001	NR1H3
Senescence and Autophagy in Cancer WP615	4/105	0.7077415139406329	0.9984653905752534	0	0	0.8319898361517568	0.28759920585057375	GABARAPL2;SMAD4;CDKN1B;IGF1R
TGF-beta Receptor Signaling WP560	2/54	0.7101344799899322	0.9984653905752534	0	0	0.8082866361012057	0.27667725790488046	SMAD4;NOG
Canonical and non-canonical Notch signaling WP3845	1/27	0.7150181474663228	0.9984653905752534	0	0	0.8084980069544568	0.2712085183909745	HES1
Eicosanoid Synthesis WP167	1/27	0.7150181474663228	0.9984653905752534	0	0	0.8084980069544568	0.2712085183909745	PTGS1
Photodynamic therapy-induced unfolded protein response WP3613	1/27	0.7150181474663228	0.9984653905752534	0	0	0.8084980069544568	0.2712085183909745	DNAJB9
Myometrial relaxation and contraction pathways WP289	6/156	0.7167367982542089	0.9984653905752534	0	0	0.84	0.2797591383612431	PKIA;PRKCQ;GNB5;PRKCZ;RYR3;ADCY6
The Overlap Between Signal Transduction Pathways that Contribute to a Range of LMNA Laminopathies WP4879	2/55	0.7196287760967411	0.9984653905752534	0	0	0.7929942938064892	0.2609108149791186	HMGA2;HES1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915	5/132	0.7210668342143919	0.9984653905752534	0	0	0.8268588519458323	0.27040223396389756	RPS6KA6;THRB;SCD;NR1H3;SLC16A2
Nanoparticle-mediated activation of receptor signaling WP2643	1/28	0.7279737499204754	0.9984653905752534	0	0	0.7785128016660542	0.24717025457573596	AKT3
Thermogenesis WP4321	4/108	0.728306008914764	0.9984653905752534	0	0	0.80786249149081	0.2561198586987269	RPS6KA6;PRKG2;PRKG1;ADCY6
Alzheimer's disease WP2059	3/83	0.7332426189302357	0.9984653905752534	0	0	0.7877900552486188	0.2444344249110504	PLCB4;MME;RYR3
Insulin Signaling WP481	6/160	0.7390023901072557	0.9984653905752534	0	0	0.8180090419558269	0.24741020804023223	EHD2;RPS6KA6;PRKCQ;PRKCZ;PFKM;IGF1R
Selective expression of chemokine receptors during T-cell polarization WP4494	1/29	0.7403409911151293	0.9984653905752534	0	0	0.7506693967553946	0.22568455047210825	IL12RB2
Lipid Metabolism Pathway WP3965	1/29	0.7403409911151293	0.9984653905752534	0	0	0.7506693967553946	0.22568455047210825	AKT3
Sphingolipid pathway WP1422	1/30	0.7521465625510657	0.9984653905752534	0	0	0.7247462266661597	0.20642517507873914	B4GALT6
Autophagy WP4923	1/30	0.7521465625510657	0.9984653905752534	0	0	0.7247462266661597	0.20642517507873914	DEPTOR
Cell migration and invasion through p75NTR WP4561	1/30	0.7521465625510657	0.9984653905752534	0	0	0.7247462266661597	0.20642517507873914	AKT3
Eicosanoid metabolism via cyclooxygenases (COX) WP4719	1/30	0.7521465625510657	0.9984653905752534	0	0	0.7247462266661597	0.20642517507873914	PTGS1
Glycerophospholipid Biosynthetic Pathway WP2533	1/30	0.7521465625510657	0.9984653905752534	0	0	0.7247462266661597	0.20642517507873914	LPIN1
Inflammatory Response Pathway WP453	1/30	0.7521465625510657	0.9984653905752534	0	0	0.7247462266661597	0.20642517507873914	THBS3
Matrix Metalloproteinases WP129	1/30	0.7521465625510657	0.9984653905752534	0	0	0.7247462266661597	0.20642517507873914	MMP28
PI3K-AKT-mTOR signaling pathway and therapeutic opportunities WP3844	1/30	0.7521465625510657	0.9984653905752534	0	0	0.7247462266661597	0.20642517507873914	CDKN1B
ncRNAs involved in Wnt signaling in hepatocellular carcinoma WP4336	3/86	0.7549469745425282	0.9984653905752534	0	0	0.7591958996205818	0.21341586223091175	FZD3;FZD6;LRP6
MET in type 1 papillary renal cell carcinoma WP4205	2/59	0.7550154641956432	0.9984653905752534	0	0	0.7371906587661206	0.207163142418612	ALK;AKT3
Ectoderm Differentiation WP2858	5/138	0.7562361486896658	0.9984653905752534	0	0	0.7893071549305156	0.22053367060281456	SOCS2;SMAD4;TSC22D1;FHL2;SERPINB6
Chemokine signaling pathway WP3929	6/164	0.7599903004737749	0.9984653905752534	0	0	0.7971315501417384	0.21877244171408816	PLCB4;AKT3;GNB5;PRKCZ;ADCY6;GNAI1
Novel intracellular components of RIG-I-like receptor (RLR) pathway WP3865	2/60	0.76323715216403	0.9984653905752534	0	0	0.7244424145543122	0.19573454636598941	CASP10;DDX58
Tumor suppressor activity of SMARCB1 WP4204	1/31	0.763415946023863	0.9984653905752534	0	0	0.7005512679162073	0.18911539152283696	SMO
Type I interferon induction and signaling during SARS-CoV-2 infection WP4868	1/31	0.763415946023863	0.9984653905752534	0	0	0.7005512679162073	0.18911539152283696	DDX58
Ethanol effects on histone modifications WP3996	1/31	0.763415946023863	0.9984653905752534	0	0	0.7005512679162073	0.18911539152283696	ALDH1A1
GABA receptor Signaling WP4159	1/31	0.763415946023863	0.9984653905752534	0	0	0.7005512679162073	0.18911539152283696	GABBR1
SARS coronavirus and innate immunity WP4912	1/31	0.763415946023863	0.9984653905752534	0	0	0.7005512679162073	0.18911539152283696	DDX58
Ciliary landscape WP4352	8/216	0.7694843173940342	0.9984653905752534	0	0	0.807008547008547	0.21146424748847184	IFT88;PSMC6;IFT81;IFT172;BBS9;EFHC2;DYNLL1;RPGR
Prader-Willi and Angelman Syndrome WP3998	2/61	0.7712182955447369	0.9984653905752534	0	0	0.7121263142140907	0.1849988888817994	NDN;PRKCZ
Wnt signaling WP428	4/115	0.7720384889722457	0.9984653905752534	0	0	0.7566371681415929	0.19575782945645567	FZD3;PLCB4;FZD6;LRP6
Constitutive Androstane Receptor Pathway WP2875	1/32	0.7741734685662681	0.9984653905752534	0	0	0.6779172742468969	0.17351923836940283	ABCB1
Development and heterogeneity of the ILC family WP3893	1/32	0.7741734685662681	0.9984653905752534	0	0	0.6779172742468969	0.17351923836940283	GATA3
Hair Follicle Development: Organogenesis - Part 2 of 3 WP2839	1/32	0.7741734685662681	0.9984653905752534	0	0	0.6779172742468969	0.17351923836940283	SMO
SARS-CoV-2 mitochondrial interactions WP5038	1/32	0.7741734685662681	0.9984653905752534	0	0	0.6779172742468969	0.17351923836940283	DDX58
Pancreatic adenocarcinoma pathway WP4263	3/89	0.7752059678231417	0.9984653905752534	0	0	0.7325966850828729	0.18653854448981275	RALA;SMAD4;AKT3
Fluoropyrimidine Activity WP1601	1/33	0.7844423547234424	0.9984653905752534	0	0	0.6566979051819184	0.1594345554472247	PPAT
Host-pathogen interaction of human coronaviruses - interferon induction WP4880	1/33	0.7844423547234424	0.9984653905752534	0	0	0.6566979051819184	0.1594345554472247	DDX58
Purinergic signaling WP4900	1/33	0.7844423547234424	0.9984653905752534	0	0	0.6566979051819184	0.1594345554472247	GNAI1
Genotoxicity pathway WP4286	2/63	0.7864784709306099	0.9984653905752534	0	0	0.6887055332392429	0.16542013390128021	HIST1H2BG;HIST1H2BB
Signaling of Hepatocyte Growth Factor Receptor WP313	1/34	0.7942447762178336	0.9984653905752534	0	0	0.6367645584845144	0.14668736512696032	DOCK1
CAMKK2  Pathway WP4874	1/34	0.7942447762178336	0.9984653905752534	0	0	0.6367645584845144	0.14668736512696032	CHRM3
Type 2 papillary renal cell carcinoma WP4241	1/34	0.7942447762178336	0.9984653905752534	0	0	0.6367645584845144	0.14668736512696032	EGLN3
NRF2 pathway WP2884	5/146	0.7978141198320011	0.9984653905752534	0	0	0.7442096086331613	0.1681017993806209	GSTM3;TXNRD3;SLC2A10;SLC5A3;CES4A
Cell cycle WP179	4/120	0.7997476435454332	0.9984653905752534	0	0	0.7238327738785475	0.1617469815819119	SMAD4;CDKN1B;E2F5;CDC14B
DNA Repair Pathways Full Network WP4946	4/120	0.7997476435454332	0.9984653905752534	0	0	0.7238327738785475	0.1617469815819119	FANCL;PMS2;NHEJ1;FANCF
Focal Adhesion WP306	7/198	0.7999083039897111	0.9984653905752534	0	0	0.7688199847754967	0.17164534893135114	AKT3;STYK1;DOCK1;IGF1R;MYLK4;ITGA9;THBS3
Pathways affected in adenoid cystic carcinoma WP3651	2/65	0.8008354898411051	0.9984653905752534	0	0	0.666771785977084	0.1480898362907072	FGF16;MYCN
Mitochondrial CIV Assembly WP4922	1/35	0.8036019000016308	0.9984653905752534	0	0	0.61800376159284	0.13512731455641414	COX7C
Overview of leukocyte-intrinsic Hippo pathway functions WP4542	1/35	0.8036019000016308	0.9984653905752534	0	0	0.61800376159284	0.13512731455641414	RAB13
LncRNA involvement in canonical Wnt signaling and colorectal cancer WP4258	3/94	0.8058985117738453	0.9984653905752534	0	0	0.6921619816647441	0.1493667977711826	FZD3;FZD6;LRP6
SARS-CoV-2 innate immunity evasion and cell-specific immune response WP5039	2/66	0.807687784858985	0.9984653905752534	0	0	0.6563189845474614	0.14017641183191717	LAG3;DDX58
Target Of Rapamycin (TOR) Signaling WP1471	1/36	0.812533933194653	0.9984653905752534	0	0	0.6003150102378327	0.12462395640096244	HMGCR
Zinc homeostasis WP3529	1/36	0.812533933194653	0.9984653905752534	0	0	0.6003150102378327	0.12462395640096244	SLC30A4
Histone Modifications WP2369	2/67	0.8143292713047914	0.9984653905752534	0	0	0.6461878077772117	0.1327208269621648	SETBP1;HIST1H4H
PPAR signaling pathway WP3942	2/67	0.8143292713047914	0.9984653905752534	0	0	0.6461878077772117	0.1327208269621648	SCD;NR1H3
Regulation of Actin Cytoskeleton WP51	5/150	0.8164077282322068	0.9984653905752534	0	0	0.7235269408485127	0.14676120449375324	CHRM3;FGF16;GNA12;MYH10;DOCK1
Melanoma WP4685	2/68	0.8207649413347587	0.9984653905752534	0	0	0.6363636363636364	0.12569360253967538	PREX2;AKT3
Melatonin metabolism and effects WP3298	1/37	0.8210601673846647	0.9984653905752534	0	0	0.583608967291437	0.11506369427574889	CRY1
Hepatitis B infection WP4666	5/152	0.825177209396151	0.9984653905752534	0	0	0.7136077022170995	0.13712479833130406	SMAD4;CASP10;DDX58;AKT3;HSPG2
Parkinson's disease pathway WP2371	1/38	0.829199019213266	0.9984653905752534	0	0	0.5678059536934951	0.10634726222105599	UCHL1
Nonalcoholic fatty liver disease WP4396	5/155	0.8376924217889592	0.9984653905752534	0	0	0.6992248062015504	0.12383570887632263	AKT3;NR1H3;SDHC;SDHA;COX7C
Integrin-mediated Cell Adhesion WP185	3/101	0.8428735878172512	0.9984653905752534	0	0	0.6424850603224715	0.10982529586870823	AKT3;DOCK1;ITGA9
Glycogen Synthesis and Degradation WP500	1/40	0.8443841059576789	0.9984653905752534	0	0	0.538631159358833	0.09110826811279996	PHKA1
IL-5 signaling pathway WP127	1/40	0.8443841059576789	0.9984653905752534	0	0	0.538631159358833	0.09110826811279996	SPRED1
Neural Crest Cell Migration during Development WP4564	1/40	0.8443841059576789	0.9984653905752534	0	0	0.538631159358833	0.09110826811279996	AKT3
Oxidative Damage WP3941	1/40	0.8443841059576789	0.9984653905752534	0	0	0.538631159358833	0.09110826811279996	CDKN1B
MECP2 and Associated Rett Syndrome WP3584	2/72	0.8445484881177546	0.9984653905752534	0	0	0.5998738568274992	0.10135056452871824	PSIP1;IGF1R
Non-small cell lung cancer WP4255	2/72	0.8445484881177546	0.9984653905752534	0	0	0.5998738568274992	0.10135056452871824	ALK;AKT3
Common Pathways Underlying Drug Addiction WP2636	1/42	0.8582204976401623	0.9984653905752534	0	0	0.5123026864226746	0.0783281207991861	GNAI1
Fas ligand pathway and stress induction of heat shock proteins WP314	1/42	0.8582204976401623	0.9984653905752534	0	0	0.5123026864226746	0.0783281207991861	CASP10
IL-2 signaling pathway WP49	1/42	0.8582204976401623	0.9984653905752534	0	0	0.5123026864226746	0.0783281207991861	NMI
Metabolic reprogramming in colon cancer WP4290	1/42	0.8582204976401623	0.9984653905752534	0	0	0.5123026864226746	0.0783281207991861	PPAT
Cytosolic DNA-sensing pathway WP4655	2/75	0.8604652779107148	0.9984653905752534	0	0	0.5751307871420364	0.0864318136993932	CASP10;DDX58
Vitamin A and carotenoid metabolism WP716	1/43	0.864670754366068	0.9984653905752534	0	0	0.5000787525594582	0.07271468878170018	ALDH1A1
Eukaryotic Transcription Initiation WP405	1/43	0.864670754366068	0.9984653905752534	0	0	0.5000787525594582	0.07271468878170018	TAF9
Neural Crest Cell Migration in Cancer WP4565	1/43	0.864670754366068	0.9984653905752534	0	0	0.5000787525594582	0.07271468878170018	AKT3
Heart Development WP1591	1/44	0.8708278608384802	0.9984653905752534	0	0	0.4884233737596472	0.06755430356282593	SMAD4
Hedgehog Signaling Pathway WP4249	1/44	0.8708278608384802	0.9984653905752534	0	0	0.4884233737596472	0.06755430356282593	SMO
Integrated Cancer Pathway WP1971	1/44	0.8708278608384802	0.9984653905752534	0	0	0.4884233737596472	0.06755430356282593	CDKN1B
ATM Signaling Network in Development and Disease  WP3878	1/45	0.8767051259158889	0.9984653905752534	0	0	0.47729778490528213	0.06280502549489037	RNF8
Nephrotic syndrome WP4758	1/45	0.8767051259158889	0.9984653905752534	0	0	0.47729778490528213	0.06280502549489037	GPC5
DNA damage response (only ATM dependent) WP710	3/110	0.8813273386652559	0.9984653905752534	0	0	0.5881654360510146	0.07430068599153404	SMAD4;CDKN1B;AKT3
Thymic Stromal LymphoPoietin (TSLP) Signaling Pathway WP2203	1/47	0.8876703773907355	0.9984653905752534	0	0	0.4564977709601649	0.054393901298807563	TNFSF4
Endoplasmic reticulum stress response in coronavirus infection WP4861	1/47	0.8876703773907355	0.9984653905752534	0	0	0.4564977709601649	0.054393901298807563	PPP1R9A
NO/cGMP/PKG mediated Neuroprotection WP4008	1/47	0.8876703773907355	0.9984653905752534	0	0	0.4564977709601649	0.054393901298807563	PRKG2
Gastrin signaling pathway WP4659	3/114	0.8955532559342352	0.9984653905752534	0	0	0.5668508287292817	0.06253134913861576	CDKN1B;PRKCQ;TCF4
Phosphoinositides metabolism WP4971	1/49	0.8976613927681941	0.9984653905752534	0	0	0.4374310915104741	0.0472260885915511	PLCB4
Circadian rhythm related genes WP3594	6/201	0.8983107168956368	0.9984653905752534	0	0	0.6446187958383081	0.06912844304842557	NRIP1;CRY1;ID3;NR1H3;PRKG2;AVP
Apoptosis WP254	2/84	0.8996668165829348	0.9984653905752534	0	0	0.5117643891670705	0.054109252135390605	CASP10;IGF1R
EGFR Tyrosine Kinase Inhibitor Resistance WP4806	2/84	0.8996668165829348	0.9984653905752534	0	0	0.5117643891670705	0.054109252135390605	AKT3;IGF1R
Copper homeostasis WP3286	1/52	0.9110082635691508	0.9984653905752534	0	0	0.4116349957844218	0.038365744483691955	CCS
Netrin-UNC5B signaling pathway WP4747	1/52	0.9110082635691508	0.9984653905752534	0	0	0.4116349957844218	0.038365744483691955	ROBO4
Cardiac Progenitor Differentiation WP2406	1/53	0.9150589331085967	0.9984653905752534	0	0	0.4036977355610211	0.03583495938732295	NOG
Phosphodiesterases in neuronal function WP4222	1/53	0.9150589331085967	0.9984653905752534	0	0	0.4036977355610211	0.03583495938732295	ADCY6
Selenium Micronutrient Network WP15	2/89	0.9167439368719073	0.9984653905752534	0	0	0.4822257745299536	0.04191848126445916	TXNRD3;PTGS1
Integrated breast cancer pathway WP1984	4/152	0.9186210023349962	0.9984653905752534	0	0	0.5663716814159292	0.048074559396619046	SMAD4;RALA;PKIA;HMGCR
IL-4 signaling pathway WP395	1/54	0.9189254158911837	0.9984653905752534	0	0	0.3960599945913337	0.03348699841790396	GATA3
Interferon type I signaling pathways WP585	1/54	0.9189254158911837	0.9984653905752534	0	0	0.3960599945913337	0.03348699841790396	EIF4B
Androgen receptor signaling pathway WP138	2/90	0.9198143261456257	0.9984653905752534	0	0	0.47672085089303634	0.039845972791634876	SMAD4;FHL2
T-cell receptor (TCR) signaling pathway WP69	2/90	0.9198143261456257	0.9984653905752534	0	0	0.47672085089303634	0.039845972791634876	PRKCQ;GATA3
Cardiac Hypertrophic Response WP2795	1/55	0.9226160781853069	0.9984653905752534	0	0	0.3887051329168198	0.031307120289701645	PRKG1
DNA IR-double strand breaks and cellular response via ATM WP3959	1/55	0.9226160781853069	0.9984653905752534	0	0	0.3887051329168198	0.031307120289701645	RNF8
IL-1 signaling pathway WP195	1/55	0.9226160781853069	0.9984653905752534	0	0	0.3887051329168198	0.031307120289701645	PRKCZ
Pathogenic Escherichia coli infection WP2272	1/55	0.9226160781853069	0.9984653905752534	0	0	0.3887051329168198	0.031307120289701645	KRT18
RANKL/RANK signaling pathway WP2018	1/55	0.9226160781853069	0.9984653905752534	0	0	0.3887051329168198	0.031307120289701645	FHL2
ErbB signaling pathway WP673	2/91	0.9227779264098668	0.9984653905752534	0	0	0.4713396334052633	0.03787999828440866	CDKN1B;AKT3
Mitochondrial complex I assembly model OXPHOS system WP4324	1/56	0.9261389065485978	0.9984653905752534	0	0	0.3816177207577428	0.029281927845254404	TMEM126B
mRNA Processing WP411	3/126	0.9294805126589498	0.9984653905752534	0	0	0.5112249023042716	0.03738558951200534	SNRPD2;DHX16;SNRPE
Proximal tubule transport WP4917	1/57	0.929501525256901	0.9984653905752534	0	0	0.37478343046149	0.027399228866839643	ABCB1
Complement and Coagulation Cascades WP558	1/58	0.9327112125482858	0.9984653905752534	0	0	0.3681889398247548	0.02564791331515348	CFH
Small cell lung cancer WP4658	2/96	0.9361085623857426	0.9984653905752534	0	0	0.4461509558029214	0.029456592083196117	CDKN1B;AKT3
22q11.2 copy number variation syndrome WP4657	3/131	0.9403616648956008	0.9984653905752534	0	0	0.4911256906077348	0.030199676169717516	ARVCF;HIST1H4H;HES1
TYROBP causal network in microglia WP3945	1/61	0.941490603178509	0.9984653905752534	0	0	0.3497243660418964	0.021085200846738716	CYTL1
Oxidation by Cytochrome P450 WP43	1/61	0.941490603178509	0.9984653905752534	0	0	0.3497243660418964	0.021085200846738716	CYP51A1
T-Cell antigen Receptor (TCR) pathway during Staphylococcus aureus infection WP3863	1/62	0.9441549619736107	0.9984653905752534	0	0	0.34397310535543224	0.01976640475637394	PRKCQ
Endometrial cancer WP4155	1/63	0.946698115592845	0.9984653905752534	0	0	0.3384073692072412	0.018536269181328707	AKT3
Lung fibrosis WP3624	1/63	0.946698115592845	0.9984653905752534	0	0	0.3384073692072412	0.018536269181328707	ELN
G1 to S cell cycle control WP45	1/64	0.9491255720071974	0.9984653905752534	0	0	0.3330183230955006	0.0173882749292716	CDKN1B
Oncostatin M Signaling Pathway WP2374	1/65	0.951442589208504	0.9984653905752534	0	0	0.32779768467475195	0.016316435002911883	CDKN1B
AGE/RAGE pathway WP2324	1/66	0.9536541862372	0.9984653905752534	0	0	0.322737681282334	0.015315246039880393	PRKCZ
p53 transcriptional gene network WP4963	1/67	0.9557651546593328	0.9984653905752534	0	0	0.3178310113260499	0.014379644410295093	TP53INP1
DNA damage response WP707	1/68	0.9577800681511813	0.9984653905752534	0	0	0.3130708091296549	0.013504967214491735	CDKN1B
VEGFA-VEGFR2 Signaling Pathway WP3888	13/432	0.9587636887093518	0.9984653905752534	0	0	0.6473220357061906	0.02725915086705698	TRPC1;FHL2;PDE4DIP;PBXIP1;GATA2;PRKCZ;FGD5;ARMCX1;BIN1;TAL1;DNAJB9;ERG;PRKG1
AMP-activated protein kinase (AMPK) signaling WP1403	1/69	0.9597032928715544	0.9984653905752534	0	0	0.30845061288021275	0.01268691677198579	HMGCR
Glucocorticoid Receptor Pathway WP2880	1/70	0.9615389966142518	0.9984653905752534	0	0	0.3039643353626384	0.011921528856417672	ETNK2
Parkin-Ubiquitin Proteasomal System pathway WP2359	1/70	0.9615389966142518	0.9984653905752534	0	0	0.3039643353626384	0.011921528856417672	PSMC6
miRNA regulation of DNA damage response WP1530	1/71	0.963291158265032	0.9984653905752534	0	0	0.29960623720270907	0.011205143796508152	CDKN1B
IL-18 signaling pathway WP4754	7/272	0.9662584981593902	0.9984653905752534	0	0	0.5519611333319373	0.018945449984123917	SPON1;CLDN15;ALS2;BIN1;MUM1;NR1H3;S1PR4
Metapathway biotransformation Phase I and II WP702	4/183	0.9689962261504754	0.9984653905752534	0	0	0.4675186631729866	0.014724295374090006	GSTM3;EPHX2;CYP51A1;SULT1C4
Ras signaling WP4223	4/184	0.9699832983382446	0.9984653905752534	0	0	0.4648967551622419	0.014168391482395173	RALA;AKT3;GNB5;IGF1R
Leptin signaling pathway WP2034	1/76	0.9709258862378412	0.9984653905752534	0	0	0.2795589856670342	0.00824842724976862	SOCS2
Prolactin Signaling Pathway WP2037	1/76	0.9709258862378412	0.9984653905752534	0	0	0.2795589856670342	0.00824842724976862	SOCS2
Spinal Cord Injury WP2431	2/118	0.9728101136618794	0.9984653905752534	0	0	0.3611174545177742	0.009954697862708103	CDKN1B;E2F5
EGF/EGFR signaling pathway WP437	3/162	0.9797834178453659	0.9984653905752534	0	0	0.3947253205462316	0.00806176492649778	RALA;NEDD4;PRKCZ
Retinoblastoma gene in cancer WP2446	1/87	0.9825962853378163	0.9984653905752534	0	0	0.24366041896361632	0.004277931282194297	CDKN1B
