Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
secondary lysosome (GO:0005767)	1/16	0.5246434155653059	0.9086152077110532	0	0	1.402205071664829	0.9044733894567818	CRHBP
mitochondrial inner membrane (GO:0005743)	15/328	0.5260403834116624	0.9086152077110532	0	0	1.0077850802657518	0.6473782534442596	MRPS33;SDHC;MRPL15;SDHA;COX7C;MRPS6;MRPL57;SLC9B2;COQ5;SLC25A27;TMEM65;MICU3;TMEM126B;AURKAIP1;SLC25A4
COPI-coated vesicle membrane (GO:0030663)	1/17	0.5462418297920505	0.9322091107229604	0	0	1.3144983461962514	0.7948685920172489	TMED3
intrinsic component of synaptic vesicle membrane (GO:0098563)	1/17	0.5462418297920505	0.9322091107229604	0	0	1.3144983461962514	0.7948685920172489	TMEM163
mitochondrial membrane (GO:0031966)	21/469	0.5580739838046507	0.9355088221558157	0	0	0.9852733934611049	0.5746742423493904	EXD2;MRPS33;SDHC;MRPL15;SDHA;MRPL57;COX7C;MRPS6;SLC9B2;COQ5;AGPAT4;SLC8A3;SLC25A27;TMEM65;MSTO1;MICU3;TMEM126B;AURKAIP1;LPIN1;SLC25A4;TMEM14A
cytoplasmic vesicle membrane (GO:0030659)	17/380	0.5602210303467382	0.9355088221558157	0	0	0.9844171744998191	0.5703948149260296	HLA-DRB5;RALA;HLA-DRB4;MREG;MME;SPPL2B;ICA1;RYR3;RHOBTB1;SERPINB6;EHD2;SMO;TMEM67;ATP6V0A2;HLA-DRB3;HLA-DRB1;HLA-DQB1
Golgi membrane (GO:0000139)	21/472	0.5700347109351765	0.9355088221558157	0	0	0.9785619830165709	0.550008614173892	GABARAPL2;HLA-DRB5;HLA-DRB4;ST6GAL2;ICA1;ATP2C1;ABO;BAIAP3;ZDHHC15;GOLGA8B;SLC9A7;TMED3;ST8SIA6;HLA-DRB3;B4GALT6;HLA-DRB1;GOLGA8A;ST6GALNAC5;ATP9A;HLA-DQB1;CALN1
U2-type spliceosomal complex (GO:0005684)	4/89	0.5795429846401046	0.9355088221558157	0	0	0.9894325871941697	0.5397507566763702	SNRPD2;DHX16;LUC7L3;SNRPE
cytoplasmic dynein complex (GO:0005868)	1/19	0.5865421402239261	0.9355088221558157	0	0	1.1683204704152885	0.6233115457522966	DYNLL1
P granule (GO:0043186)	1/19	0.5865421402239261	0.9355088221558157	0	0	1.1683204704152885	0.6233115457522966	HENMT1
smooth endoplasmic reticulum (GO:0005790)	1/19	0.5865421402239261	0.9355088221558157	0	0	1.1683204704152885	0.6233115457522966	RYR3
SWI/SNF complex (GO:0016514)	1/19	0.5865421402239261	0.9355088221558157	0	0	1.1683204704152885	0.6233115457522966	NCR1
vacuolar proton-transporting V-type ATPase complex (GO:0016471)	1/19	0.5865421402239261	0.9355088221558157	0	0	1.1683204704152885	0.6233115457522966	ATP6V0A2
cornified envelope (GO:0001533)	2/43	0.5873090095810523	0.9355088221558157	0	0	1.0257362838529047	0.5459011336303152	PKP2;DSG2
platelet alpha granule (GO:0031091)	4/90	0.5884363047841039	0.9355088221558157	0	0	0.9778761061946902	0.5185545870692025	SERPINE2;CD109;MAGED2;SYTL4
lysosome (GO:0005764)	21/477	0.5897117505129522	0.9355088221558157	0	0	0.9675725390138255	0.5109957831781893	ABCA2;HLA-DRB5;HLA-DRB4;IFITM2;TMEM63A;ABCA5;SPPL2B;HSPG2;CP;GNAI1;MFSD8;CRHBP;LAPTM4B;ATP6V0A2;RAB38;GPC5;CTSF;TMEM9;HLA-DRB3;HLA-DRB1;HLA-DQB1
focal adhesion (GO:0005925)	17/387	0.5908476771510415	0.9355088221558157	0	0	0.9654320987654321	0.5080075052315972	RALA;RPS7;DST;MME;RPL23;RPL22;FHL1;FHL2;REXO2;HSPG2;CNN3;ARHGAP22;PPFIBP1;TRIP6;GNA12;PGM5;PHLDB2
motile cilium (GO:0031514)	3/68	0.6019517709640821	0.9380904639102513	0	0	0.9703527411814704	0.49252965665978615	IFT88;IFT81;PKD2
organelle inner membrane (GO:0019866)	15/346	0.6101366940198805	0.9380904639102513	0	0	0.9520676087596377	0.4703901935728876	MRPS33;SDHC;MRPL15;SDHA;COX7C;MRPS6;MRPL57;SLC9B2;COQ5;SLC25A27;TMEM65;MICU3;TMEM126B;AURKAIP1;SLC25A4
phagocytic vesicle membrane (GO:0030670)	2/45	0.6122274606572167	0.9380904639102513	0	0	0.977924944812362	0.479820241096708	ANXA3;ATP6V0A2
sarcoplasmic reticulum (GO:0016529)	2/45	0.6122274606572167	0.9380904639102513	0	0	0.977924944812362	0.479820241096708	TMEM38B;RYR3
small ribosomal subunit (GO:0015935)	2/45	0.6122274606572167	0.9380904639102513	0	0	0.977924944812362	0.479820241096708	RPS7;MRPS6
vacuolar membrane (GO:0005774)	2/45	0.6122274606572167	0.9380904639102513	0	0	0.977924944812362	0.479820241096708	GABARAPL2;ATP6V0A2
cell-substrate junction (GO:0030055)	17/394	0.6205731897579919	0.9457933640696669	0	0	0.947152039106062	0.4518973464543186	RALA;RPS7;DST;MME;RPL23;RPL22;FHL1;FHL2;REXO2;HSPG2;CNN3;ARHGAP22;PPFIBP1;TRIP6;GNA12;PGM5;PHLDB2
Golgi-associated vesicle (GO:0005798)	2/47	0.6359788577412331	0.9605825753525865	0	0	0.9343635025754231	0.4228835390785779	SPPL2B;RAB13
mitotic spindle (GO:0072686)	5/120	0.6403285413352325	0.9605825753525865	0	0	0.9137175598247388	0.4073114296420441	EFHC2;TMEM9;PKD2;DYNLL1;CDC14B
autophagosome membrane (GO:0000421)	1/22	0.640388383568391	0.9605825753525865	0	0	1.0012600409513308	0.4462420129636828	GABARAPL2
tertiary granule membrane (GO:0070821)	3/73	0.6499886266174124	0.96253105592322	0	0	0.9008050513022888	0.3880671888156115	TMEM63A;DYNLL1;SERPINB6
endoplasmic reticulum tubular network (GO:0071782)	1/23	0.6567326707913229	0.96253105592322	0	0	0.9556981056429789	0.4018502546357021	ATL1
mitochondrial ribosome (GO:0005761)	1/23	0.6567326707913229	0.96253105592322	0	0	0.9556981056429789	0.4018502546357021	MRPL57
microbody lumen (GO:0031907)	2/49	0.6585738803685189	0.96253105592322	0	0	0.8945094171246066	0.3736174134370404	EPHX2;CROT
peroxisomal matrix (GO:0005782)	2/49	0.6585738803685189	0.96253105592322	0	0	0.8945094171246066	0.3736174134370404	EPHX2;CROT
early endosome (GO:0005769)	11/266	0.6671727041198048	0.9701235748680835	0	0	0.9058823529411765	0.3666163314079341	EHD2;LAPTM4B;TBC1D3;MME;ALS2;F2RL1;RAB38;TMEM163;ATP9A;LRP6;BAIAP3
mitochondrial outer membrane (GO:0005741)	5/126	0.6824184129810034	0.9720104321685841	0	0	0.8681346842023375	0.33172494131436275	SLC8A3;EXD2;MSTO1;LPIN1;AGPAT4
dendrite (GO:0030425)	11/270	0.6860311977165723	0.9720104321685841	0	0	0.8917025003981526	0.33602219229399033	SLC8A3;CRHBP;CHRM3;SLC4A8;MME;SMO;ALS2;BIN1;HTR1F;MAP1A;PPP1R9A
mitochondrial envelope (GO:0005740)	5/127	0.6891010611257434	0.9720104321685841	0	0	0.8609734400813318	0.3205983903379458	SLC25A27;GATM;TMEM14A;FBXL4;SLC9B2
microbody membrane (GO:0031903)	2/52	0.6903391704392037	0.9720104321685841	0	0	0.8407064017660044	0.3115424635656266	PECR;HMGCR
sperm flagellum (GO:0036126)	2/52	0.6903391704392037	0.9720104321685841	0	0	0.8407064017660044	0.3115424635656266	IFT88;RPGR
peroxisomal membrane (GO:0005778)	2/53	0.7003725930436713	0.9720104321685841	0	0	0.824178678093754	0.29352531016929767	PECR;HMGCR
endosome lumen (GO:0031904)	1/26	0.7014462252867066	0.9720104321685841	0	0	0.8408820286659316	0.298186049973001	RAB38
MLL1 complex (GO:0071339)	1/26	0.7014462252867066	0.9720104321685841	0	0	0.8408820286659316	0.298186049973001	TAF9
MLL1/2 complex (GO:0044665)	1/26	0.7014462252867066	0.9720104321685841	0	0	0.8408820286659316	0.298186049973001	TAF9
neuron projection (GO:0043005)	23/556	0.7075226125406876	0.9720104321685841	0	0	0.9049236281150295	0.3130906247732278	RIC3;CHRM3;ROBO4;PACRG;MME;CHRNA5;HTR1F;ADAM22;PPP1R9A;IGF1R;SLC8A3;CRHBP;SLC4A8;SMO;ALS2;BIN1;SV2A;MAP1A;RAB13;SCN9A;ALDH1A1;SCN3A;SHANK3
myofibril (GO:0030016)	1/27	0.7150181474663228	0.9720104321685841	0	0	0.8084980069544568	0.2712085183909745	PDE4DIP
SAGA-type complex (GO:0070461)	1/27	0.7150181474663228	0.9720104321685841	0	0	0.8084980069544568	0.2712085183909745	TAF9
mitochondrial matrix (GO:0005759)	14/348	0.7164184388572595	0.9720104321685841	0	0	0.8794893434607296	0.29330166710832695	ARG2;HIBADH;MTERF2;AADAT;ELAC2;AMT;MRPL57;COQ5;ABHD10;ACP6;ME3;AASS;HIBCH;TRMT61B
cytoplasmic side of plasma membrane (GO:0009898)	2/55	0.7196287760967411	0.9720104321685841	0	0	0.7929942938064892	0.2609108149791186	CHMP4C;PGM5
cytosolic large ribosomal subunit (GO:0022625)	2/55	0.7196287760967411	0.9720104321685841	0	0	0.7929942938064892	0.2609108149791186	RPL23;RPL22
plasma membrane raft (GO:0044853)	3/82	0.7256790161887999	0.9755590547821131	0	0	0.7978040422407161	0.2558138623685012	EHD2;SMO;LRP6
9+2 motile cilium (GO:0097729)	2/57	0.7378313564827248	0.9826258719512924	0	0	0.7640778647401164	0.23231022998117695	IFT88;RPGR
microvillus (GO:0005902)	2/57	0.7378313564827248	0.9826258719512924	0	0	0.7640778647401164	0.23231022998117695	PROM1;RAPGEF3
mitochondrial intermembrane space (GO:0005758)	2/58	0.7465484350492549	0.989610716228082	0	0	0.750394197414065	0.2193363077884474	GATM;FBXL4
lysosomal lumen (GO:0043202)	3/86	0.7549469745425282	0.991610171869854	0	0	0.7591958996205818	0.21341586223091175	GPC5;CTSF;HSPG2
large ribosomal subunit (GO:0015934)	2/59	0.7550154641956432	0.991610171869854	0	0	0.7371906587661206	0.207163142418612	RPL23;RPL22
transcription factor TFIID complex (GO:0005669)	1/31	0.763415946023863	0.9934865050995478	0	0	0.7005512679162073	0.18911539152283696	TAF9
voltage-gated calcium channel complex (GO:0005891)	1/31	0.763415946023863	0.9934865050995478	0	0	0.7005512679162073	0.18911539152283696	CACNB2
ficolin-1-rich granule membrane (GO:0101003)	2/61	0.7712182955447369	0.995536645685353	0	0	0.7121263142140907	0.1849988888817994	DYNLL1;SERPINB6
actin cytoskeleton (GO:0015629)	12/316	0.7762309404174017	0.995536645685353	0	0	0.8277138157894737	0.2096642131906288	ABLIM1;BIN1;DDX58;SPPL2B;TPM2;MYO5C;TPM1;PAWR;PLS3;PPP1R9A;RAPGEF3;CNN3
organelle outer membrane (GO:0031968)	5/142	0.7777714536589991	0.995536645685353	0	0	0.7661000234417311	0.19253821858941528	SLC8A3;EXD2;MSTO1;LPIN1;AGPAT4
ribosome (GO:0005840)	2/62	0.7789637613608201	0.995536645685353	0	0	0.7002207505518764	0.17490866898601712	RPS7;RPL23
organelle envelope lumen (GO:0031970)	2/64	0.7937673849504212	0.9999468313293379	0	0	0.6775617745495977	0.15649293784778898	GATM;FBXL4
Cul4-RING E3 ubiquitin ligase complex (GO:0080008)	1/34	0.7942447762178336	0.9999468313293379	0	0	0.6367645584845144	0.14668736512696032	CDKN1B
Cul3-RING ubiquitin ligase complex (GO:0031463)	1/36	0.812533933194653	0.9999468313293379	0	0	0.6003150102378327	0.12462395640096244	KLHL3
vesicle coat (GO:0030120)	1/36	0.812533933194653	0.9999468313293379	0	0	0.6003150102378327	0.12462395640096244	TMED3
brush border membrane (GO:0031526)	1/37	0.8210601673846647	0.9999468313293379	0	0	0.583608967291437	0.11506369427574889	GNA12
collagen-containing extracellular matrix (GO:0062023)	14/380	0.8238384178461302	0.9999468313293379	0	0	0.8012249239006858	0.15526205732972884	SPON1;SERPINE2;DST;ELN;LTBP4;LTBP3;HSPG2;SERPINB6;THBS3;ABI3BP;MMP28;VWA2;CTSF;FBN1
autophagosome (GO:0005776)	2/69	0.8269997690178627	0.9999468313293379	0	0	0.6268327237982274	0.1190674170049269	GABARAPL2;TP53INP1
Golgi lumen (GO:0005796)	3/100	0.837994085899652	0.9999468313293379	0	0	0.6491427920487555	0.11473224678619094	MUC1;GPC5;HSPG2
phagocytic vesicle (GO:0045335)	3/100	0.837994085899652	0.9999468313293379	0	0	0.6491427920487555	0.11473224678619094	ANXA3;ATP6V0A2;RAB38
peroxisome (GO:0005777)	4/128	0.8383519114819338	0.9999468313293379	0	0	0.676848415643734	0.11934010177120408	PECR;EPHX2;CROT;HMGCR
cytosolic small ribosomal subunit (GO:0022627)	1/40	0.8443841059576789	0.9999468313293379	0	0	0.538631159358833	0.09110826811279996	RPS7
cortical actin cytoskeleton (GO:0030864)	1/42	0.8582204976401623	0.9999468313293379	0	0	0.5123026864226746	0.0783281207991861	RAPGEF3
asymmetric synapse (GO:0032279)	4/133	0.859162617152396	0.9999468313293379	0	0	0.6504424778761062	0.09873525914165097	SLC8A3;SLC4A8;PPP1R9A;SHANK3
cytoskeleton (GO:0005856)	22/600	0.8757266162923533	0.9999468313293379	0	0	0.7953556671639576	0.10554474579776023	EXD2;DST;DDX58;TPM2;SPPL2B;TPM1;PAWR;RHOH;CDC42BPA;PPP1R9A;BICD1;RHOBTB1;JAKMIP2;CNN3;EHD2;ABLIM1;BIN1;TRIP6;MYO5C;ALDOC;TMEM9;PHLDB2
clathrin-coated vesicle (GO:0030136)	2/80	0.8837093996475397	0.9999468313293379	0	0	0.5381219222278825	0.06652640093465391	SGIP1;RAB13
acrosomal vesicle (GO:0001669)	1/48	0.8927820720479609	0.9999468313293379	0	0	0.44676159421989725	0.05066846910275907	SPINK2
actin-based cell projection (GO:0098858)	2/83	0.8958804947934642	0.9999468313293379	0	0	0.5181097212002289	0.056965257801177074	PROM1;RAPGEF3
endoplasmic reticulum-Golgi intermediate compartment membrane (GO:0033116)	1/49	0.8976613927681941	0.9999468313293379	0	0	0.4374310915104741	0.0472260885915511	TMED3
coated vesicle (GO:0030135)	2/84	0.8996668165829348	0.9999468313293379	0	0	0.5117643891670705	0.054109252135390605	SGIP1;TMED3
bounding membrane of organelle (GO:0098588)	28/767	0.9056953360712707	0.9999468313293379	0	0	0.7902017468323287	0.07827130297202756	SPPL2B;ICA1;ATP2C1;ABO;RHOBTB1;RYR3;TCTN2;TMEM67;ATP6V0A2;TMED3;ST8SIA6;TMEM38B;GABARAPL2;HLA-DRB5;HLA-DRB4;ST6GAL2;MME;SERPINB6;ZDHHC15;EHD2;SMO;SLC9A7;HLA-DRB3;B4GALT6;SHANK3;HLA-DRB1;ST6GALNAC5;HLA-DQB1
tertiary granule lumen (GO:1904724)	1/55	0.9226160781853069	0.9999468313293379	0	0	0.3887051329168198	0.031307120289701645	ALDOC
azurophil granule membrane (GO:0035577)	1/58	0.9327112125482858	0.9999468313293379	0	0	0.3681889398247548	0.02564791331515348	BST2
cortical cytoskeleton (GO:0030863)	1/58	0.9327112125482858	0.9999468313293379	0	0	0.3681889398247548	0.02564791331515348	RAPGEF3
filopodium (GO:0030175)	1/58	0.9327112125482858	0.9999468313293379	0	0	0.3681889398247548	0.02564791331515348	RAPGEF3
SCF ubiquitin ligase complex (GO:0019005)	1/58	0.9327112125482858	0.9999468313293379	0	0	0.3681889398247548	0.02564791331515348	FBXL4
secretory granule membrane (GO:0030667)	8/274	0.933812861421993	0.9999468313293379	0	0	0.6291060985797828	0.043080697024018316	BST2;TMEM63A;MME;CD109;ICA1;DYNLL1;SYTL4;SERPINB6
lytic vacuole (GO:0000323)	6/219	0.9361112002444337	0.9999468313293379	0	0	0.5895818369195216	0.03892478592270815	ABCA2;LAPTM4B;ABCA5;RAB38;CTSF;TMEM9
vacuolar lumen (GO:0005775)	4/161	0.9380024272547883	0.9999468313293379	0	0	0.5336508652274393	0.034155118798700396	GPC5;CTSF;PRSS2;HSPG2
spindle (GO:0005819)	5/192	0.9397843757753799	0.9999468313293379	0	0	0.5597799373449168	0.034765030851440615	EFHC2;TMEM9;PKD2;DYNLL1;CDC14B
tertiary granule (GO:0070820)	4/164	0.9434654839977403	0.9999468313293379	0	0	0.5235619469026549	0.03046894811917703	TMEM63A;ALDOC;DYNLL1;SERPINB6
cytoplasmic stress granule (GO:0010494)	1/65	0.951442589208504	0.9999468313293379	0	0	0.32779768467475195	0.016316435002911883	RBPMS
integral component of plasma membrane (GO:0005887)	54/1454	0.9523924986782516	0.9999468313293379	0	0	0.7990699230511877	0.038977065173407675	ALK;CHRM3;CD82;PCDHGB4;SLC40A1;ICAM3;LRRC70;PKD2;IGF1R;SLC22A17;SCN9A;SLC16A2;SLC18A2;MME;SLC2A10;TRPC1;KCNK17;TM4SF1;NCR1;CACNB2;SYPL1;SLC25A4;SEMA3C;CHRNA5;NPR3;KCNA6;SLC5A3;TSPAN32;ADCY6;ADGRG1;EBP;MUC1;TSPAN6;ADGRG6;TSPAN2;PROM1;SCN3A;S1PR4;JAM2;IL12RB2;GABBR1;PCDH9;ATP8B2;HTR1F;FZD6;DCBLD2;PTPRD;SLC8A3;TSPAN13;TNFSF4;F2RL1;HLA-DRB3;BMPR1B;HLA-DRB1
postsynaptic density (GO:0014069)	3/138	0.9529995553733497	0.9999468313293379	0	0	0.46548802946593004	0.022408985624839676	SLC8A3;PPP1R9A;SHANK3
integral component of mitochondrial membrane (GO:0032592)	1/66	0.9536541862372	0.9999468313293379	0	0	0.322737681282334	0.015315246039880393	SLC25A4
platelet alpha granule lumen (GO:0031093)	1/67	0.9557651546593328	0.9999468313293379	0	0	0.3178310113260499	0.014379644410295093	MAGED2
nuclear membrane (GO:0031965)	5/204	0.9574599247899218	0.9999468313293379	0	0	0.5256904678430915	0.02285250733712308	SCRN1;MPL;TMEM38B;LPIN1;SCAI
nuclear lumen (GO:0031981)	25/745	0.9577724296507054	0.9999468313293379	0	0	0.7224424311060778	0.031169834005742164	AK6;CDC14B;FBL;RPS6KA6;PNMA1;NRIP1;TRIM68;DNAJB9;E2F5;EXOSC3;ZNF300;RPS7;NSUN5;RPL23;HMGA2;LDOC1;REXO2;SDHA;DDX50;REXO4;MYCN;STAG3;SCD;MAGED2;SLC29A2
nucleolus (GO:0005730)	24/733	0.9664878410853068	0.9999468313293379	0	0	0.7039294398458092	0.023994533628762183	RPS7;NSUN5;RPL23;LDOC1;AK6;REXO2;SDHA;DDX50;REXO4;CDC14B;FBL;RPS6KA6;MYCN;STAG3;PNMA1;SCD;NRIP1;TRIM68;DNAJB9;MAGED2;E2F5;EXOSC3;ZNF300;SLC29A2
voltage-gated potassium channel complex (GO:0008076)	1/73	0.966559874105698	0.9999468313293379	0	0	0.2912532157295112	0.009906113938605488	KCNA6
microtubule (GO:0005874)	4/182	0.9679789288232292	0.9999468313293379	0	0	0.4701700308243015	0.01530166469924946	BEX4;CRHBP;MAP1A;EFHC2
cytoplasmic vesicle lumen (GO:0060205)	2/115	0.9693973673139398	0.9999468313293379	0	0	0.37076324991697435	0.011523570724428821	ALDOC;SERPINI1
ficolin-1-rich granule (GO:0101002)	4/184	0.9699832983382446	0.9999468313293379	0	0	0.4648967551622419	0.014168391482395173	COMMD3;ALDOC;DYNLL1;SERPINB6
basolateral plasma membrane (GO:0016323)	3/151	0.9700951783164378	0.9999468313293379	0	0	0.4243093922651934	0.012882495783310435	ABCC1;SLC40A1;SLC29A2
lipid droplet (GO:0005811)	1/77	0.9722507812520114	0.9999468313293379	0	0	0.2758660709104625	0.007763285695519656	GIMAP7
P-body (GO:0000932)	1/80	0.9758744129864615	0.9999468313293379	0	0	0.265348275717695	0.0064801700300849635	SAMD4A
potassium channel complex (GO:0034705)	1/80	0.9758744129864615	0.9999468313293379	0	0	0.265348275717695	0.0064801700300849635	KCNA6
endoplasmic reticulum lumen (GO:0005788)	7/285	0.9763360641766882	0.9999468313293379	0	0	0.5257866958375585	0.012591762613199123	SPON1;ESD;MZB1;CP;CHRDL1;FSTL1;FBN1
ficolin-1-rich granule lumen (GO:1904813)	2/123	0.977697308080166	0.9999468313293379	0	0	0.3461040264170908	0.007806430928680705	COMMD3;ALDOC
nuclear chromosome (GO:0000228)	1/83	0.9790252604705911	0.9999468313293379	0	0	0.25560007529513	0.005418168085399955	HMGA2
microtubule cytoskeleton (GO:0015630)	8/331	0.9847336495658562	0.9999468313293379	0	0	0.5165187478500172	0.007946166207739727	BEX4;CRHBP;EHD2;DST;MAP1A;EFHC2;TMEM9;JAKMIP2
azurophil granule lumen (GO:0035578)	1/90	0.9848699082968393	0.9999468313293379	0	0	0.23540998228509843	0.003588994516813839	PRSS2
specific granule membrane (GO:0035579)	1/91	0.9855598066582185	0.9999468313293379	0	0	0.23278206541712607	0.0033859239942493533	TMEM63A
intracellular organelle lumen (GO:0070013)	26/848	0.989218792455458	0.9999468313293379	0	0	0.6551963851233924	0.007102162319814892	SPON1;HIBADH;FSTL1;CHRDL1;ABHD10;MUC1;ACP6;ESD;ME3;GPC5;AASS;HIBCH;ARG2;MTERF2;AADAT;ELAC2;AMT;COMMD3;HSPG2;CP;COQ5;MZB1;ALDOC;SERPINI1;TRMT61B;FBN1
azurophil granule (GO:0042582)	2/155	0.9938900184071842	0.9999468313293379	0	0	0.2732545556854088	0.001674701729719886	BST2;PRSS2
cullin-RING ubiquitin ligase complex (GO:0031461)	2/157	0.9943723211934733	0.9999468313293379	0	0	0.2697002065085808	0.0015220730338072388	KLHL3;FBXL4
specific granule (GO:0042581)	2/160	0.9950265650449251	0.9999468313293379	0	0	0.26453740184983376	0.0013189421231716697	TMEM63A;ANXA3
nucleus (GO:0005634)	168/4484	0.9986213998705563	0.9999468313293379	0	0	0.7772361796458181	0.0010722371609486222	TP53RK;PANK1;CDC14B;NUDT11;NYNRIN;CRHBP;NUDT10;FBL;HOXA9;DACH1;SNRPD2;HENMT1;ZFP30;TMEM38B;SAMD13;ZNF285;HFM1;RPS7;ZBTB38;STARD9;RPL22;ZNF10;LDOC1;TC2N;MYCN;BIN1;PKP2;ZNF711;NHLRC1;SNRPE;ERG;AURKAIP1;TSPYL5;BEX4;EXD2;ZNF154;BEX2;BEX1;GATA3;GATA2;AK6;ZNF709;STK33;PDZD2;ZNF706;ZNF302;ZNF544;GTF2IRD2B;MYH10;NHEJ1;ZNF300;SCAI;RBM11;GSTM3;SMAD4;ZNF140;GTF2IRD2;FANCL;HMGA2;NMI;SMARCA1;PBX1;EHD2;DMRTC1;STAG3;PKIA;ZNF418;ID1;TRIP6;NFE2L3;PIR;ID3;TCF4;SERGEF;ZNF135;ZNF132;ZNF770;CDKN1B;THRB;FHL1;FHL2;CBY1;PSIP1;DPY30;DUSP18;ING5;HPF1;MECOM;SCRN1;VPS72;TRIM68;DNMT3B;DHX16;ZNF385D;ZNF521;AASS;DACT1;ANKRD6;PACRG;CDADC1;CAMK1D;DST;ELAC2;PAWR;TSPY4;DYNLL1;TSPY2;REXO2;TSPY3;REXO4;MLF1;SERPINB6;TSPY1;METTL23;DPPA4;ALS2;TAL1;CRY1;LUC7L3;NCOA7;L3MBTL4;ZNF234;ARHGEF5;ZNF594;HLF;TAF9;RNF8;PBXIP1;FIGN;MLLT3;MIPOL1;PARD6B;ARVCF;TCEAL2;TP53INP1;NRIP1;ZNF229;PMS2;HES1;EXOSC3;GBP4;TCEAL9;ZNF286A;ZNF462;EGLN3;MYEF2;ZNF181;NAP1L3;TSPY10;NR1H3;NAP1L2;PDE4DIP;ELP6;REC8;TARBP1;CRYGD;CCS;PSMC6;NFIA;CDK2AP1;ZNF852;LPIN1;TRIM32;ZNF334;PFKM;TPT1;ZNF354C;ZFP28
intracellular non-membrane-bounded organelle (GO:0043232)	33/1158	0.9990228858395314	0.9999468313293379	0	0	0.6023222857142857	5.88825356205484E-4	AK6;BICD1;GIMAP7;RHOBTB1;CDC14B;FBL;RPS6KA6;PNMA1;NRIP1;TRIM68;DNAJB9;E2F5;EXOSC3;ZNF300;RPS7;NSUN5;RPL23;TPM1;RHOH;LDOC1;SDHA;REXO2;CDC42BPA;DDX50;REXO4;MYCN;STAG3;BIN1;SCD;TRIP6;MAGED2;ALDOC;SLC29A2
chromosome (GO:0005694)	1/160	0.9994240136730499	0.9999468313293379	0	0	0.13128497430883485	7.564013606975895E-5	HMGA2
membrane raft (GO:0045121)	1/163	0.9994991319697443	0.9999468313293379	0	0	0.12883335375066357	6.454467365580495E-5	MME
intracellular membrane-bounded organelle (GO:0043231)	194/5192	0.9995604413182505	0.9999468313293379	0	0	0.7661989165414065	3.3686342675975716E-4	TP53RK;PANK1;TMEM91;NYNRIN;CRHBP;HOXA9;SNRPD2;HENMT1;SAMD13;ZNF285;STARD9;RPL22;ZNF10;LDOC1;BIN1;ZNF711;NHLRC1;AURKAIP1;TSPYL5;BEX4;EXD2;ZNF154;BEX2;TMEM63A;BEX1;GATA3;GATA2;ZNF709;ZNF706;GTF2IRD2B;NHEJ1;SCAI;RBM11;ABCA2;GSTM3;ABCA5;ZNF140;GTF2IRD2;NMI;SMARCA1;PBX1;EHD2;DMRTC1;STAG3;PKIA;ID1;TRIP6;ID3;ZNF135;ZNF132;CDKN1B;ICA1;CROT;ING5;MECOM;DHX16;SLC18A2;AASS;ANKRD6;PACRG;PAWR;RHOH;TSPY4;DYNLL1;TSPY2;TSPY3;MLF1;SERPINB6;TSPY1;TAL1;NCOA7;ZNF234;ARHGEF5;ZNF594;FIGN;PTGS1;MIPOL1;MYCT1;ARVCF;TCEAL2;ZNF229;PMS2;EXOSC3;TCEAL9;ZNF462;RIC3;EGLN3;MYEF2;TSPY10;NR1H3;ELP6;TARBP1;PSMC6;NFIA;MITD1;ZNF334;ZNF354C;ZFP28;MSI2;GIMAP7;IGF1R;CDC14B;NUDT11;NUDT10;FBL;DACH1;ZFP30;TMEM38B;FADS1;HFM1;RPS7;ZBTB38;TC2N;GOLGA8B;MYCN;SMO;SLC9A7;PKP2;SNRPE;ERG;GOLGA8A;AK6;RHOBTB1;STK33;PDZD2;ZNF302;ZNF544;MYH10;ZNF300;SMAD4;FANCL;HMGA2;ZNF418;NFE2L3;PIR;TCF4;SERGEF;ZNF770;THRB;FHL1;FHL2;CBY1;PSIP1;DPY30;DUSP18;HPF1;SCRN1;VPS72;TRIM68;DNMT3B;ZNF385D;ZNF521;DACT1;CDADC1;CAMK1D;DST;ELAC2;REXO2;REXO4;METTL23;DPPA4;ALS2;CRY1;LUC7L3;DSG2;TMEM9;L3MBTL4;HLF;TAF9;RNF8;PBXIP1;NLRC3;MLLT3;PARD6B;TP53INP1;NRIP1;HES1;E2F5;GBP4;KLRG1;ZNF286A;ZNF181;NAP1L3;NAP1L2;PDE4DIP;REC8;CRYGD;CCS;CDK2AP1;ZNF852;LPIN1;TRIM32;PFKM;TPT1
secretory granule lumen (GO:0034774)	3/316	0.9999468313293379	0.9999468313293379	0	0	0.19888443683476603	1.0574702245801422E-5	MAGED2;ALDOC;PRSS2
