Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
vascular wound healing (GO:0061042)	1/7	0.27768172953549347	0.95921430661022	0	0	3.5071664829106948	4.493661145170114	GATA2
negative regulation of digestive system process (GO:0060457)	1/7	0.27768172953549347	0.95921430661022	0	0	3.5071664829106948	4.493661145170114	NR1H3
negative regulation of double-strand break repair via nonhomologous end joining (GO:2001033)	1/7	0.27768172953549347	0.95921430661022	0	0	3.5071664829106948	4.493661145170114	HMGA2
negative regulation of interferon-gamma-mediated signaling pathway (GO:0060336)	1/7	0.27768172953549347	0.95921430661022	0	0	3.5071664829106948	4.493661145170114	NR1H3
negative regulation of intracellular transport (GO:0032387)	1/7	0.27768172953549347	0.95921430661022	0	0	3.5071664829106948	4.493661145170114	INSIG1
negative regulation of low-density lipoprotein receptor activity (GO:1905598)	1/7	0.27768172953549347	0.95921430661022	0	0	3.5071664829106948	4.493661145170114	ABCA2
negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901029)	1/7	0.27768172953549347	0.95921430661022	0	0	3.5071664829106948	4.493661145170114	TMEM14A
negative regulation of NLRP3 inflammasome complex assembly (GO:1900226)	1/7	0.27768172953549347	0.95921430661022	0	0	3.5071664829106948	4.493661145170114	NLRC3
negative regulation of response to interferon-gamma (GO:0060331)	1/7	0.27768172953549347	0.95921430661022	0	0	3.5071664829106948	4.493661145170114	NR1H3
negative regulation of steroid metabolic process (GO:0045939)	1/7	0.27768172953549347	0.95921430661022	0	0	3.5071664829106948	4.493661145170114	ABCA2
negative regulation of T cell apoptotic process (GO:0070233)	1/7	0.27768172953549347	0.95921430661022	0	0	3.5071664829106948	4.493661145170114	PRKCQ
norepinephrine metabolic process (GO:0042415)	1/7	0.27768172953549347	0.95921430661022	0	0	3.5071664829106948	4.493661145170114	GATA3
nucleobase catabolic process (GO:0046113)	1/7	0.27768172953549347	0.95921430661022	0	0	3.5071664829106948	4.493661145170114	DPYSL3
pericardium morphogenesis (GO:0003344)	1/7	0.27768172953549347	0.95921430661022	0	0	3.5071664829106948	4.493661145170114	LRP6
polyadenylation-dependent snoRNA 3'-end processing (GO:0071051)	1/7	0.27768172953549347	0.95921430661022	0	0	3.5071664829106948	4.493661145170114	EXOSC3
positive regulation of epithelial tube formation (GO:1905278)	1/7	0.27768172953549347	0.95921430661022	0	0	3.5071664829106948	4.493661145170114	GATA3
positive regulation of helicase activity (GO:0051096)	1/7	0.27768172953549347	0.95921430661022	0	0	3.5071664829106948	4.493661145170114	POT1
positive regulation of histone H4 acetylation (GO:0090240)	1/7	0.27768172953549347	0.95921430661022	0	0	3.5071664829106948	4.493661145170114	MUC1
positive regulation of hormone metabolic process (GO:0032352)	1/7	0.27768172953549347	0.95921430661022	0	0	3.5071664829106948	4.493661145170114	GATA3
positive regulation of icosanoid secretion (GO:0032305)	1/7	0.27768172953549347	0.95921430661022	0	0	3.5071664829106948	4.493661145170114	PLA2R1
positive regulation of lipopolysaccharide-mediated signaling pathway (GO:0031666)	1/7	0.27768172953549347	0.95921430661022	0	0	3.5071664829106948	4.493661145170114	BMP6
positive regulation of protein localization to centrosome (GO:1904781)	1/7	0.27768172953549347	0.95921430661022	0	0	3.5071664829106948	4.493661145170114	BICD1
positive regulation of receptor catabolic process (GO:2000646)	1/7	0.27768172953549347	0.95921430661022	0	0	3.5071664829106948	4.493661145170114	ABCA2
positive regulation of respiratory burst (GO:0060267)	1/7	0.27768172953549347	0.95921430661022	0	0	3.5071664829106948	4.493661145170114	CAMK1D
positive regulation of RNA polymerase II transcription preinitiation complex assembly (GO:0045899)	1/7	0.27768172953549347	0.95921430661022	0	0	3.5071664829106948	4.493661145170114	PSMC6
positive regulation of urine volume (GO:0035810)	1/7	0.27768172953549347	0.95921430661022	0	0	3.5071664829106948	4.493661145170114	NPR3
negative regulation of protein serine/threonine kinase activity (GO:0071901)	5/78	0.2800786114894054	0.95921430661022	0	0	1.4426038016353404	1.8359801614329494	SLC8A3;UCHL1;CDKN1B;PKIA;LRP6
regulation of neural precursor cell proliferation (GO:2000177)	2/23	0.2808137360968808	0.95921430661022	0	0	2.0047303689687794	2.5461352504749413	GATA2;SLC16A2
DNA methylation (GO:0006306)	2/23	0.2808137360968808	0.95921430661022	0	0	2.0047303689687794	2.5461352504749413	ZFP57;DNMT3B
regulation of toll-like receptor 4 signaling pathway (GO:0034143)	2/23	0.2808137360968808	0.95921430661022	0	0	2.0047303689687794	2.5461352504749413	NR1H3;F2RL1
hexose transmembrane transport (GO:0008645)	2/23	0.2808137360968808	0.95921430661022	0	0	2.0047303689687794	2.5461352504749413	SLC2A10;SLC5A3
membrane protein ectodomain proteolysis (GO:0006509)	2/23	0.2808137360968808	0.95921430661022	0	0	2.0047303689687794	2.5461352504749413	SPPL2B;PRKCQ
oligosaccharide biosynthetic process (GO:0009312)	2/23	0.2808137360968808	0.95921430661022	0	0	2.0047303689687794	2.5461352504749413	ABO;ST6GALNAC5
positive regulation of histone acetylation (GO:0035066)	2/23	0.2808137360968808	0.95921430661022	0	0	2.0047303689687794	2.5461352504749413	SMAD4;MUC1
positive regulation of morphogenesis of an epithelium (GO:1905332)	2/23	0.2808137360968808	0.95921430661022	0	0	2.0047303689687794	2.5461352504749413	SMO;NOG
carboxylic acid transmembrane transport (GO:1905039)	3/41	0.2848883387465454	0.95921430661022	0	0	1.6621692352428032	2.087116046651873	ABCC1;ABCB1;SLC25A30
cortical cytoskeleton organization (GO:0030865)	3/41	0.2848883387465454	0.95921430661022	0	0	1.6621692352428032	2.087116046651873	RAB13;RHOH;RHOBTB1
regulation of response to DNA damage stimulus (GO:2001020)	3/41	0.2848883387465454	0.95921430661022	0	0	1.6621692352428032	2.087116046651873	CRY1;HMGA2;USP51
gluconeogenesis (GO:0006094)	3/41	0.2848883387465454	0.95921430661022	0	0	1.6621692352428032	2.087116046651873	CRY1;ALDOC;ENO2
import into cell (GO:0098657)	3/41	0.2848883387465454	0.95921430661022	0	0	1.6621692352428032	2.087116046651873	SLC16A2;SLC5A3;SLC29A2
T cell differentiation (GO:0030217)	3/41	0.2848883387465454	0.95921430661022	0	0	1.6621692352428032	2.087116046651873	RHOH;GATA3;NHEJ1
regulation of neuron differentiation (GO:0045664)	5/79	0.28892962864695937	0.95921430661022	0	0	1.4230343300110742	1.766799749961719	ALK;BIN1;HES1;TCF4;TRIM32
apical junction assembly (GO:0043297)	4/60	0.28961807922660493	0.95921430661022	0	0	1.5041087231352719	1.8638797858546503	PATJ;PARD6B;CLDN15;RAB13
response to organic cyclic compound (GO:0014070)	4/60	0.28961807922660493	0.95921430661022	0	0	1.5041087231352719	1.8638797858546503	PAQR8;SOCS2;ABCA2;PAQR7
ATP-dependent chromatin remodeling (GO:0043044)	3/42	0.29743194549675395	0.95921430661022	0	0	1.6194645133871652	1.9637138174583604	VPS72;RNF8;SMARCA1
calcium ion transmembrane import into cytosol (GO:0097553)	3/42	0.29743194549675395	0.95921430661022	0	0	1.6194645133871652	1.9637138174583604	SLC8A3;PKD2;RYR3
cellular respiration (GO:0045333)	3/42	0.29743194549675395	0.95921430661022	0	0	1.6194645133871652	1.9637138174583604	ME3;SDHC;SDHA
ceramide biosynthetic process (GO:0046513)	3/42	0.29743194549675395	0.95921430661022	0	0	1.6194645133871652	1.9637138174583604	ST8SIA6;B4GALT6;ST6GALNAC5
determination of left/right symmetry (GO:0007368)	3/42	0.29743194549675395	0.95921430661022	0	0	1.6194645133871652	1.9637138174583604	SMO;NPHP3;PKD2
regulation of nervous system development (GO:0051960)	3/42	0.29743194549675395	0.95921430661022	0	0	1.6194645133871652	1.9637138174583604	NSUN5;NPHP3;HES1
regulation of ubiquitin-dependent protein catabolic process (GO:2000058)	3/42	0.29743194549675395	0.95921430661022	0	0	1.6194645133871652	1.9637138174583604	RPS7;RPL23;GNA12
purine ribonucleotide catabolic process (GO:0009154)	2/24	0.29788127427042116	0.95921430661022	0	0	1.9135059201284368	2.317371016084043	NUDT11;NUDT10
regulation of cellular response to transforming growth factor beta stimulus (GO:1903844)	2/24	0.29788127427042116	0.95921430661022	0	0	1.9135059201284368	2.317371016084043	SMAD4;LTBP4
cholesterol efflux (GO:0033344)	2/24	0.29788127427042116	0.95921430661022	0	0	1.9135059201284368	2.317371016084043	ABCA5;ABCG1
dorsal/ventral pattern formation (GO:0009953)	2/24	0.29788127427042116	0.95921430661022	0	0	1.9135059201284368	2.317371016084043	NOG;BMPR1B
positive regulation of cellular response to transforming growth factor beta stimulus (GO:1903846)	2/24	0.29788127427042116	0.95921430661022	0	0	1.9135059201284368	2.317371016084043	SMAD4;SLC2A10
positive regulation of transforming growth factor beta receptor signaling pathway (GO:0030511)	2/24	0.29788127427042116	0.95921430661022	0	0	1.9135059201284368	2.317371016084043	SMAD4;SLC2A10
protein lipidation (GO:0006497)	4/61	0.29991928271630697	0.95921430661022	0	0	1.4776432231020027	1.7794398797631554	PIGM;PIGG;ZDHHC15;PIGH
cytoskeleton organization (GO:0007010)	7/120	0.3034666149523995	0.95921430661022	0	0	1.3048726586978088	1.556039343046321	FGD5;DST;BIN1;TPM1;RHOH;RHOBTB1;ZNF135
heart looping (GO:0001947)	3/43	0.3100055004813834	0.95921430661022	0	0	1.5788950276243094	1.8491469710762507	SMO;NPHP3;PKD2
spermatid development (GO:0007286)	3/43	0.3100055004813834	0.95921430661022	0	0	1.5788950276243094	1.8491469710762507	SPINK2;RNF8;JAM2
regulation of neurogenesis (GO:0050767)	4/62	0.31026211119763913	0.95921430661022	0	0	1.4520903265181568	1.69943622538154	BHLHB9;MME;HES1;TRIM32
protein localization to presynapse (GO:1905383)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	MAP1A
adenylate cyclase-inhibiting G protein-coupled acetylcholine receptor signaling pathway (GO:0007197)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	CHRM3
proximal/distal pattern formation (GO:0009954)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	HOXA9
pyrimidine nucleobase catabolic process (GO:0006208)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	DPYSL3
anterograde axonal protein transport (GO:0099641)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	MAP1A
aromatic compound catabolic process (GO:0019439)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	EPHX2
aspartate family amino acid biosynthetic process (GO:0009067)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	PLOD2
regulation of anion transport (GO:0044070)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	ABCB1
axo-dendritic protein transport (GO:0099640)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	MAP1A
benzene-containing compound metabolic process (GO:0042537)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	AADAT
box C/D snoRNP assembly (GO:0000492)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	TAF9
regulation of CD8-positive, alpha-beta T cell proliferation (GO:2000564)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	MAPK8IP1
cardiac atrium development (GO:0003230)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	NPHP3
regulation of epithelial to mesenchymal transition involved in endocardial cushion formation (GO:1905005)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	NOG
cellular response to interferon-alpha (GO:0035457)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	GATA3
regulation of Golgi to plasma membrane protein transport (GO:0042996)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	ATP2C1
cellular response to potassium ion (GO:0035865)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	CRHBP
cellular response to UV-B (GO:0071493)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	MME
regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902253)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	RPS7
chromatin silencing at telomere (GO:0006348)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	DPY30
commissural neuron axon guidance (GO:0071679)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	SMO
coronary vasculature morphogenesis (GO:0060977)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	SPRED1
dendritic spine maintenance (GO:0097062)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	IGF1R
DNA damage induced protein phosphorylation (GO:0006975)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	CRY1
regulation of osteoclast development (GO:2001204)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	FBN1
regulation of phospholipase A2 activity (GO:0032429)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	PLA2R1
elastic fiber assembly (GO:0048251)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	LTBP3
regulation of positive chemotaxis (GO:0050926)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	F2RL1
regulation of protein ADP-ribosylation (GO:0010835)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	HPF1
regulation of protein glycosylation (GO:0060049)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	ABCA2
excitatory synapse assembly (GO:1904861)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	SHANK3
regulation of stem cell division (GO:2000035)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	MLLT3
forebrain neuron differentiation (GO:0021879)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	SHANK3
fructose metabolic process (GO:0006000)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	ALDOC
regulation of toll-like receptor 3 signaling pathway (GO:0034139)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	F2RL1
regulation of wound healing, spreading of epidermal cells (GO:1903689)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	PHLDB2
glycoside catabolic process (GO:0016139)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	ABHD10
response to potassium ion (GO:0035864)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	CRHBP
rRNA base methylation (GO:0070475)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	NSUN5
integrin activation (GO:0033622)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	MZB1
isoprenoid metabolic process (GO:0006720)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	HMGCR
kidney mesenchyme development (GO:0072074)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	PKD2
somatic hypermutation of immunoglobulin genes (GO:0016446)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	PMS2
lens fiber cell differentiation (GO:0070306)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	CRYGD
leukocyte aggregation (GO:0070486)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	JAM2
SREBP signaling pathway (GO:0032933)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	INSIG1
stress-induced premature senescence (GO:0090400)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	PLA2R1
macromolecule depalmitoylation (GO:0098734)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	ABHD10
telomeric D-loop disassembly (GO:0061820)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	POT1
meiotic sister chromatid cohesion (GO:0051177)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	REC8
U4 snRNA 3'-end processing (GO:0034475)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	EXOSC3
mitochondrial RNA processing (GO:0000963)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	ELAC2
mitochondrial tRNA processing (GO:0090646)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	ELAC2
vascular associated smooth muscle cell differentiation (GO:0035886)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	HES1
monoamine transport (GO:0015844)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	SLC18A2
natural killer cell differentiation (GO:0001779)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	PBX1
negative regulation of cAMP-dependent protein kinase activity (GO:2000480)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	PKIA
negative regulation of mitotic nuclear division (GO:0045839)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	AURKAIP1
negative regulation of muscle cell apoptotic process (GO:0010656)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	LRP6
negative regulation of muscle hypertrophy (GO:0014741)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	SMAD4
negative regulation of nitrogen compound metabolic process (GO:0051172)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	ABCA2
negative regulation of sodium ion transport (GO:0010766)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	NEDD4
neurotransmitter reuptake (GO:0098810)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	SLC29A2
peptidyl-lysine hydroxylation (GO:0017185)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	PLOD2
peptidyl-proline hydroxylation to 4-hydroxy-L-proline (GO:0018401)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	EGLN3
plasma membrane phospholipid scrambling (GO:0017121)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	PLSCR4
positive regulation of dendritic cell cytokine production (GO:0002732)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	DDX58
positive regulation of endocytic recycling (GO:2001137)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	EHD2
positive regulation of lipoprotein lipase activity (GO:0051006)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	NR1H3
positive regulation of membrane invagination (GO:1905155)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	F2RL1
positive regulation of steroid biosynthetic process (GO:0010893)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	STARD4
positive regulation of T-helper 2 cell cytokine production (GO:2000553)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	PRKCZ
postsynaptic density organization (GO:0097106)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	SHANK3
progesterone receptor signaling pathway (GO:0050847)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	NEDD4
protein depalmitoylation (GO:0002084)	1/8	0.31048641241381475	0.95921430661022	0	0	3.005985194518822	3.5158457908428145	ABHD10
cellular response to interferon-gamma (GO:0071346)	7/121	0.31075687523386947	0.95921430661022	0	0	1.2933582569075297	1.5116052512403342	HLA-DRB5;HLA-DRB4;TRIM68;HLA-DRB3;HLA-DRB1;GBP4;HLA-DQB1
protein homooligomerization (GO:0051260)	7/121	0.31075687523386947	0.95921430661022	0	0	1.2933582569075297	1.5116052512403342	ALS2;ATL1;CBY1;PKD2;RYR3;TRMT61B;CRYZ
receptor catabolic process (GO:0032801)	2/25	0.3148831351305229	0.95921430661022	0	0	1.8302140320568192	2.1149106122375305	NEDD4;GPRASP1
regulation of cardiac muscle cell action potential (GO:0098901)	2/25	0.3148831351305229	0.95921430661022	0	0	1.8302140320568192	2.1149106122375305	PKP2;DSG2
cAMP-mediated signaling (GO:0019933)	2/25	0.3148831351305229	0.95921430661022	0	0	1.8302140320568192	2.1149106122375305	ADGRG6;RAPGEF3
regulation of interferon-alpha production (GO:0032647)	2/25	0.3148831351305229	0.95921430661022	0	0	1.8302140320568192	2.1149106122375305	DDX58;NLRC3
endosome transport via multivesicular body sorting pathway (GO:0032509)	2/25	0.3148831351305229	0.95921430661022	0	0	1.8302140320568192	2.1149106122375305	LAPTM4B;CHMP4C
regulation of spindle assembly (GO:0090169)	2/25	0.3148831351305229	0.95921430661022	0	0	1.8302140320568192	2.1149106122375305	GPSM2;CHMP4C
negative regulation of sequestering of calcium ion (GO:0051283)	2/25	0.3148831351305229	0.95921430661022	0	0	1.8302140320568192	2.1149106122375305	PKD2;RYR3
outflow tract septum morphogenesis (GO:0003148)	2/25	0.3148831351305229	0.95921430661022	0	0	1.8302140320568192	2.1149106122375305	SMAD4;SEMA3C
cell junction assembly (GO:0034329)	6/102	0.31783782019665596	0.95921430661022	0	0	1.316241685144124	1.5086946806935349	ARVCF;PARD6B;PKP2;CDH9;SHANK3;CDH7
positive regulation of cellular protein metabolic process (GO:0032270)	6/102	0.31783782019665596	0.95921430661022	0	0	1.316241685144124	1.5086946806935349	NSUN5;SAMD4A;NR1H3;AURKAIP1;TRIM32;DACT1
negative regulation of peptidase activity (GO:0010466)	4/63	0.32063805185678096	0.95921430661022	0	0	1.427403629818509	1.6235893481492012	SERPINE2;SPOCK3;SERPINI1;SERPINB6
cardiac ventricle morphogenesis (GO:0003208)	3/44	0.322594406919379	0.95921430661022	0	0	1.5403045411669587	1.7426380999919815	TPM1;PKP2;GATA3
embryonic organ morphogenesis (GO:0048562)	3/44	0.322594406919379	0.95921430661022	0	0	1.5403045411669587	1.7426380999919815	HOXA9;HES1;FBN1
hexose biosynthetic process (GO:0019319)	3/44	0.322594406919379	0.95921430661022	0	0	1.5403045411669587	1.7426380999919815	CRY1;ALDOC;ENO2
negative regulation of DNA-binding transcription factor activity (GO:0043433)	8/143	0.3240311671280691	0.95921430661022	0	0	1.2481975308641975	1.4066132356816985	TNFSF4;FZD6;ID1;ID3;NLRC3;HES1;PKD2;MTURN
cellular protein localization (GO:0034613)	17/329	0.3264907148248775	0.95921430661022	0	0	1.1484503151169818	1.285522188947845	RIC3;TBC1D3B;TBC1D3E;TBC1D3F;TBC1D3C;TBC1D3I;BICD1;TBC1D3G;ZDHHC15;TBC1D3H;RPGR;TBC1D3K;TBC1D3L;TBC1D3;ID1;TMED3;RAB38
diterpenoid metabolic process (GO:0016101)	4/64	0.33103879144080534	0.95921430661022	0	0	1.4035398230088496	1.5516409462279497	PECR;ALDH1A1;GPC5;HSPG2
plasma membrane organization (GO:0007009)	4/64	0.33103879144080534	0.95921430661022	0	0	1.4035398230088496	1.5516409462279497	EHD2;BIN1;PLSCR4;SYTL4
DNA modification (GO:0006304)	2/26	0.33179012765632077	0.95921430661022	0	0	1.7538631346578366	1.9349541608130614	POT1;EXOSC3
regulation of potassium ion transmembrane transporter activity (GO:1901016)	2/26	0.33179012765632077	0.95921430661022	0	0	1.7538631346578366	1.9349541608130614	NEDD4;FHL1
regulation of regulatory T cell differentiation (GO:0045589)	2/26	0.33179012765632077	0.95921430661022	0	0	1.7538631346578366	1.9349541608130614	LAG3;TNFSF4
regulation of synapse organization (GO:0050807)	2/26	0.33179012765632077	0.95921430661022	0	0	1.7538631346578366	1.9349541608130614	ARHGAP22;NEDD4
lamellipodium assembly (GO:0030032)	2/26	0.33179012765632077	0.95921430661022	0	0	1.7538631346578366	1.9349541608130614	CARMIL1;ABLIM1
membrane depolarization during action potential (GO:0086010)	2/26	0.33179012765632077	0.95921430661022	0	0	1.7538631346578366	1.9349541608130614	SCN9A;SCN3A
negative regulation of receptor-mediated endocytosis (GO:0048261)	2/26	0.33179012765632077	0.95921430661022	0	0	1.7538631346578366	1.9349541608130614	ABCA2;WDR54
negative regulation of signaling receptor activity (GO:2000272)	2/26	0.33179012765632077	0.95921430661022	0	0	1.7538631346578366	1.9349541608130614	CRHBP;CNRIP1
positive regulation of filopodium assembly (GO:0051491)	2/26	0.33179012765632077	0.95921430661022	0	0	1.7538631346578366	1.9349541608130614	RALA;DPYSL3
positive regulation of histone methylation (GO:0031062)	2/26	0.33179012765632077	0.95921430661022	0	0	1.7538631346578366	1.9349541608130614	SMAD4;DNMT3B
positive regulation of ion transmembrane transporter activity (GO:0032414)	2/26	0.33179012765632077	0.95921430661022	0	0	1.7538631346578366	1.9349541608130614	ABCB1;STAC
lymphocyte differentiation (GO:0030098)	5/84	0.33381330334296605	0.95921430661022	0	0	1.3326184168103508	1.4621134983516475	RHOH;DNAJB9;GATA3;NHEJ1;PBX1
regulation of neuron projection development (GO:0010975)	9/165	0.33480472247092535	0.95921430661022	0	0	1.2151963720373065	1.329677391489043	CAMK1D;ULK4;DPYSL3;MBOAT1;SERPINI1;EFHC2;SHANK3;ADCY6;ZDHHC15
negative regulation of canonical Wnt signaling pathway (GO:0090090)	9/165	0.33480472247092535	0.95921430661022	0	0	1.2151963720373065	1.329677391489043	PSMC6;FZD6;NOG;NPHP3;TMEM64;MLLT3;ANKRD6;DACT1;LRP6
cellular response to oxidative stress (GO:0034599)	7/125	0.3402148065670207	0.95921430661022	0	0	1.2492522432701894	1.346916381140589	CRYGD;CCS;ERMP1;TPM1;PLA2R1;PKD2;RBM11
BMP signaling pathway (GO:0030509)	4/65	0.34145622576501244	0.95921430661022	0	0	1.3804584360945886	1.4833519967810966	SMAD4;NOG;BMPR1B;BMP6
inorganic anion transmembrane transport (GO:0098661)	4/65	0.34145622576501244	0.95921430661022	0	0	1.3804584360945886	1.4833519967810966	SLC4A8;SLC37A1;SLC25A30;SLC37A3
regulation of animal organ morphogenesis (GO:2000027)	1/9	0.34180280749490594	0.95921430661022	0	0	2.630099228224917	2.823467528098872	SMO
associative learning (GO:0008306)	1/9	0.34180280749490594	0.95921430661022	0	0	2.630099228224917	2.823467528098872	MAP1A
regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process (GO:1902959)	1/9	0.34180280749490594	0.95921430661022	0	0	2.630099228224917	2.823467528098872	BIN1
regulation of CD8-positive, alpha-beta T cell activation (GO:2001185)	1/9	0.34180280749490594	0.95921430661022	0	0	2.630099228224917	2.823467528098872	MAPK8IP1
regulation of complement-dependent cytotoxicity (GO:1903659)	1/9	0.34180280749490594	0.95921430661022	0	0	2.630099228224917	2.823467528098872	CFH
regulation of DNA-templated transcription in response to stress (GO:0043620)	1/9	0.34180280749490594	0.95921430661022	0	0	2.630099228224917	2.823467528098872	MUC1
regulation of glial cell proliferation (GO:0060251)	1/9	0.34180280749490594	0.95921430661022	0	0	2.630099228224917	2.823467528098872	HES1
cellular response to muramyl dipeptide (GO:0071225)	1/9	0.34180280749490594	0.95921430661022	0	0	2.630099228224917	2.823467528098872	LDOC1
