Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Type 2 papillary renal cell carcinoma WP4241	4/34	0.07712588186005381	0.2389637978942651	0	0	2.6659656501927795	6.8310474077676435	TGFB1;EP300;HIF1A;VEGFA
Ethanol metabolism resulting in production of ROS by CYP2E1 WP4269	2/10	0.07946849104979209	0.24422024078716595	0	0	4.993966421825813	12.646693973167388	MAP2K1;CYP2E1
MAPK Signaling Pathway WP382	17/246	0.08165898882431322	0.24892820786766448	0	0	1.489148145734211	3.7306189619403116	MAP2K1;TGFB1;LRRK2;PRKCD;PRKCA;ARRB2;DUSP6;RASGRP4;RASGRP3;CDC42;CACNB4;FLNA;FAS;CD14;RAC1;MAP2K7;MAP4K4
Oncostatin M Signaling Pathway WP2374	6/65	0.08936969207519747	0.27025394883539716	0	0	2.0345412655605366	4.913363585026094	MAP2K1;PRKCD;PTK2B;PRKCA;HIF1A;VEGFA
Target Of Rapamycin (TOR) Signaling WP1471	4/36	0.09104886055512974	0.270995821179835	0	0	2.4990799158780233	5.98869261660248	CDC42;DDIT4;PRKCA;RAC1
Zinc homeostasis WP3529	4/36	0.09104886055512974	0.270995821179835	0	0	2.4990799158780233	5.98869261660248	MTF1;SLC39A11;MT1G;SLC30A1
NAD metabolism, sirtuins and aging WP3630	2/11	0.09414501160366	0.27502299710212164	0	0	4.438848082079981	10.488638510236477	NAMPT;HIF1A
Human Thyroid Stimulating Hormone (TSH) signaling pathway WP2032	6/66	0.09456082135702853	0.27502299710212164	0	0	2.000526870389884	4.718266708694246	RB1;GNA13;MAP2K1;CCNE1;PLD1;GNAI2
The human immune response to tuberculosis WP4197	3/23	0.0945846286330048	0.27502299710212164	0	0	2.997636554621849	7.069207293034035	SOCS1;IFNGR1;PTPN2
Pathways Regulating Hippo Signaling WP4540	8/98	0.0964214522461112	0.2782237324353438	0	0	1.7791857327232194	4.16156269904542	CDC42;CSF1R;FLT3;PRKCD;PRKCA;RAC1;PLCB2;GNAI2
Photodynamic therapy-induced HIF-1 survival signaling WP3614	4/37	0.09842900088240811	0.2818648661632596	0	0	2.4232227639167703	5.61804762097106	SLC2A3;HIF1A;HK1;VEGFA
Alzheimers Disease WP2059	7/83	0.10130948167034723	0.28793221106309214	0	0	1.8429796802131913	4.2196407029886895	NCSTN;LRP1;ADAM10;LPL;FAS;CALM1;PLCB2
Angiogenesis WP1539	3/24	0.10443947497465067	0.2946128473165519	0	0	2.8547418967587035	6.449283196818913	TIMP2;HIF1A;VEGFA
MicroRNAs in cardiomyocyte hypertrophy WP1544	7/84	0.10624022551285628	0.29747263143599756	0	0	1.8189489835059456	4.078179062333112	MAP2K1;TGFB1;LIF;RAC1;MAP2K7;CALM1;PLCB2
Apoptosis-related network due to altered Notch3 in ovarian cancer WP2864	5/53	0.10774423375797093	0.29946559088612507	0	0	2.0830043859649123	4.640923495297477	PTK2B;TNFRSF10B;IL7R;THBS1;IER3
Bone Morphogenic Protein (BMP) Signalling and Regulation WP1425	2/12	0.1095194939984539	0.29998817921315635	0	0	3.994753410283316	8.835007238341621	SMURF1;TOB1
RalA downstream regulated genes WP2290	2/12	0.1095194939984539	0.29998817921315635	0	0	3.994753410283316	8.835007238341621	CDC42;RAC1
Pyrimidine metabolism WP4022	7/85	0.11129750065509476	0.3026651456663728	0	0	1.795534458509142	3.942182945568613	POLD3;CDA;ENTPD1;UPP1;POLR2J;POLR2K;TYMP
Interferon type I signaling pathways WP585	5/54	0.11435084579071741	0.307434283319799	0	0	2.0403866809881848	4.4245457940675195	SOCS1;IRS2;RAC1;GAB2;CBL
IL-7 Signaling Pathway WP205	3/25	0.11467786758754406	0.307434283319799	0	0	2.7248376623376624	5.900985370804658	MAP2K1;PTK2B;IL7R
ATM Signaling Pathway WP2516	4/40	0.12214603222258652	0.32051331495106744	0	0	2.2209370253534293	4.669604412866328	FANCD2;CCNE1;BRCA1;SMC1A
Glycogen Synthesis and Degradation WP500	4/40	0.12214603222258652	0.32051331495106744	0	0	2.2209370253534293	4.669604412866328	HK3;CALM1;HK2;HK1
Nonalcoholic fatty liver disease WP4396	11/155	0.12326751174725273	0.32051331495106744	0	0	1.5294771068738229	3.2018049176755223	CDC42;BCL2L11;TGFB1;VCAM1;CXCL8;MLX;FAS;IRS2;CYP2E1;RAC1;ADIPOR1
Cytokines and Inflammatory Response WP530	3/26	0.12527616788408658	0.32051331495106744	0	0	2.6062294483010597	5.413750078375294	CD4;TGFB1;CXCL2
Homologous recombination WP186	2/13	0.125491985748037	0.32051331495106744	0	0	3.631403224267862	7.53702598388606	POLD3;BRCA2
Mammary gland development pathway - Puberty (Stage 2 of 4) WP2814	2/13	0.125491985748037	0.32051331495106744	0	0	3.631403224267862	7.53702598388606	TIMP1;AREG
Transcriptional cascade regulating adipogenesis WP4211	2/13	0.125491985748037	0.32051331495106744	0	0	3.631403224267862	7.53702598388606	EGR2;CEBPD
Eicosanoid Synthesis WP167	3/27	0.13621043054478746	0.34097710427767985	0	0	2.4975052521008405	4.978912348679579	PNPLA8;ALOX5;ALOX5AP
Follicle Stimulating Hormone (FSH) signaling pathway WP2035	3/27	0.13621043054478746	0.34097710427767985	0	0	2.4975052521008405	4.978912348679579	PRKCA;SGK1;AREG
Photodynamic therapy-induced unfolded protein response WP3613	3/27	0.13621043054478746	0.34097710427767985	0	0	2.4975052521008405	4.978912348679579	DNAJC3;BCL2L11;WARS
PI3K-Akt Signaling Pathway WP4172	21/340	0.13794798131981906	0.34162153736048634	0	0	1.3198566183133857	2.6144757459192247	CSF1R;MAP2K1;FLT3;LPAR1;PRKCA;BRCA1;THBS1;PIK3R6;PIK3R5;VEGFA;BCL2L11;CCNE2;CCNE1;DDIT4;ITGA7;ITGB7;RAC1;SGK1;IL7R;TLR4;TLR2
DNA Replication WP466	4/42	0.1391791448505685	0.34162153736048634	0	0	2.103824229343074	4.1487274188282734	POLD3;PCNA;ORC1;MCM10
IL-2 Signaling Pathway WP49	4/42	0.1391791448505685	0.34162153736048634	0	0	2.103824229343074	4.1487274188282734	MAP2K1;PTK2B;GAB2;CBL
Arrhythmogenic Right Ventricular Cardiomyopathy WP2118	6/74	0.14159127488879159	0.3440053718997679	0	0	1.7644269509700614	3.4491207142456037	CACNB4;ACTN1;ITGA7;ITGB7;ACTB;SLC8A1
H19 action Rb-E2F1 signaling and CDK-Beta-catenin activity WP3969	2/14	0.14197047094276136	0.3440053718997679	0	0	3.328611402588318	6.497902795129961	RB1;JAG1
TNF alpha Signaling Pathway WP231	7/92	0.15010073351252867	0.3613890271830308	0	0	1.6470588235294117	3.1235624881654456	PLK1;TAB3;CYBA;RAC1;TNFRSF1B;MAP2K7;GLUL
Leptin signaling pathway WP2034	6/76	0.1547766727942402	0.3687018697944833	0	0	1.713834111094385	3.1976237343585936	NCOA1;CDC42;IL1RN;MAP2K1;PDE3B;RAC1
DNA Damage Response (only ATM dependent) WP710	8/110	0.15551126627399944	0.3687018697944833	0	0	1.568875913617823	2.919736277502661	CDC42;BCL2L11;TGFB1;BCL6;CDKN2A;RAC1;PDK1;PIK3R5
G Protein Signaling Pathways WP35	7/93	0.15610587540755938	0.3687018697944833	0	0	1.627821116671573	3.0232232584192373	GNA13;ADCY9;PRKCD;PRKCA;CALM1;PDE8A;GNAI2
Integrated Cancer Pathway WP1971	4/44	0.15709618009857088	0.3687018697944833	0	0	1.998422712933754	3.6988747022458996	RB1;PLK1;BRCA1;BACH1
Phytochemical activity on NRF2 transcriptional activation WP3	2/15	0.15887034154539106	0.3687018697944833	0	0	3.0724029380902413	5.652197900829096	HMOX1;PRKCA
miRs in Muscle Cell Differentiation WP2012	3/29	0.15899048882672162	0.3687018697944833	0	0	2.3051470588235294	4.238960046236633	PRKCD;PRKCA;MEF2D
Ras Signaling WP4223	12/184	0.1707160121452372	0.38657457372885945	0	0	1.3963106365138473	2.468333504524231	CDC42;CSF1R;MAP2K1;FLT3;RASSF5;PRKCA;RAC1;GAB2;PLD1;CALM1;RASGRP4;RASGRP3
Extracellular vesicle-mediated signaling in recipient cells WP2870	3/30	0.17078823759978712	0.38657457372885945	0	0	2.219654528478058	3.9228639611698797	TGFBR3;TGFB1;PIK3R5
Inflammatory Response Pathway WP453	3/30	0.17078823759978712	0.38657457372885945	0	0	2.219654528478058	3.9228639611698797	CD86;TNFRSF1B;THBS1
Oligodendrocyte Specification and differentiation(including remyelination), leading to Myelin Components for CNS WP4304	3/30	0.17078823759978712	0.38657457372885945	0	0	2.219654528478058	3.9228639611698797	LIF;SOX6;CXCL2
Calcium Regulation in the Cardiac Cell WP536	10/149	0.17567804594212377	0.38930441250751907	0	0	1.439305698298504	2.5030997690619428	RGS18;RGS2;ADCY9;PRKCD;PRKCA;ADRB2;ARRB2;CALM1;SLC8A1;GNAI2
Tryptophan metabolism WP465	4/46	0.17581169265897664	0.38930441250751907	0	0	1.9030594361824646	3.3081677368731777	WARS;KYNU;CYP2E1;ACAT1
ID signaling pathway WP53	2/16	0.1761139008962586	0.38930441250751907	0	0	2.852795682806176	4.954234388658827	RB1;CCNE1
Tryptophan catabolism leading to NAD+ production WP4210	2/16	0.1761139008962586	0.38930441250751907	0	0	2.852795682806176	4.954234388658827	KYNU;NAMPT
Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling WP3850	3/31	0.182826094386654	0.4017922306869489	0	0	2.140268607442977	3.6367869702960576	TNFSF9;PLD1;PDK1
Energy Metabolism WP1541	4/47	0.18544132109222464	0.40285528375207424	0	0	1.8587044237400043	3.131948134364914	NCOA1;EP300;MEF2D;PPARD
Mechanoregulation and pathology of YAP/TAZ via Hippo and non-Hippo mechanisms WP4534	4/47	0.18544132109222464	0.40285528375207424	0	0	1.8587044237400043	3.131948134364914	ITGB2;ITGB7;ACTB;MAP4K4
ACE Inhibitor Pathway WP554	2/17	0.19362989774453546	0.4122887283577788	0	0	2.662469394893319	4.371260052645892	TGFB1;CTSG
Leptin Insulin Overlap WP3935	2/17	0.19362989774453546	0.4122887283577788	0	0	2.662469394893319	4.371260052645892	SOCS1;IRS2
Development and heterogeneity of the ILC family WP3893	3/32	0.1950806786518804	0.4122887283577788	0	0	2.066357577513764	3.377135119163076	NFIL3;GFI1;AREG
White fat cell differentiation WP4149	3/32	0.1950806786518804	0.4122887283577788	0	0	2.066357577513764	3.377135119163076	EGR2;CEBPD;IRF4
Differentiation Pathway WP2848	4/48	0.19523725496307515	0.4122887283577788	0	0	1.816365548226747	2.967105356017542	CSF1R;NT5E;TGFB1;VEGFA
Pathways Affected in Adenoid Cystic Carcinoma WP3651	5/65	0.19830155975093608	0.41394542812037977	0	0	1.6653508771929824	2.6944817266627754	FBXW7;EP300;BRCA1;SMC1A;DTX4
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932	18/303	0.20135035294575096	0.41394542812037977	0	0	1.264505982137842	2.0266349142745272	CSF1R;MAP2K1;ITGB2;LPAR1;IRS2;SLC2A3;ITGAL;HIF1A;THBS1;PIK3R5;VEGFA;TBC1D1;DDIT4;ITGAX;ITGA7;ITGB7;IL7R;RAB8A
Structural Pathway of Interleukin 1 (IL-1) WP2637	4/49	0.2051882064554962	0.41394542812037977	0	0	1.7759084005140788	2.8127328121759954	MAP2K1;TAB3;IL1RAP;MAP2K7
Endothelin Pathways WP2197	3/33	0.20752903261618333	0.41394542812037977	0	0	1.997373949579832	3.140838643397109	MAP2K1;PRKCA;CALM1
Fluoropyrimidine Activity WP1601	3/33	0.20752903261618333	0.41394542812037977	0	0	1.997373949579832	3.140838643397109	CDA;UPP1;TYMP
Nuclear Receptors in Lipid Metabolism and Toxicity WP299	3/33	0.20752903261618333	0.41394542812037977	0	0	1.997373949579832	3.140838643397109	VDR;CYP2E1;PPARD
Oxidative Stress WP408	3/33	0.20752903261618333	0.41394542812037977	0	0	1.997373949579832	3.140838643397109	GSR;HMOX1;CYBB
Prion disease pathway WP3995	3/33	0.20752903261618333	0.41394542812037977	0	0	1.997373949579832	3.140838643397109	SPI1;IRF4;EP300
Signal transduction through IL1R WP4496	3/33	0.20752903261618333	0.41394542812037977	0	0	1.997373949579832	3.140838643397109	IL1RN;TGFB1;IL1RAP
4-hydroxytamoxifen, Dexamethasone, and Retinoic Acids Regulation of p27 Expression WP3879	2/18	0.21135308896093463	0.41394542812037977	0	0	2.49593389296957	3.879243195980774	MAP2K1;PBK
Estrogen metabolism WP697	2/18	0.21135308896093463	0.41394542812037977	0	0	2.49593389296957	3.879243195980774	SULT1A1;STS
Simplified Interaction Map Between LOXL4 and Oxidative Stress Pathway WP3670	2/18	0.21135308896093463	0.41394542812037977	0	0	2.49593389296957	3.879243195980774	TGFB1;SUV39H1
TCA Cycle (aka Krebs or citric acid cycle) WP78	2/18	0.21135308896093463	0.41394542812037977	0	0	2.49593389296957	3.879243195980774	IDH3G;SUCLG2
TGF-B Signaling in Thyroid Cells for Epithelial-Mesenchymal Transition WP3859	2/18	0.21135308896093463	0.41394542812037977	0	0	2.49593389296957	3.879243195980774	TGFB1;SNAI1
Secretion of Hydrochloric Acid in Parietal Cells WP2597	1/5	0.21703157690465444	0.42070736446133017	0	0	4.989779874213837	7.622948688591091	HRH2
Synthesis and Degradation of Ketone Bodies WP311	1/5	0.21703157690465444	0.42070736446133017	0	0	4.989779874213837	7.622948688591091	ACAT1
Fatty Acid Beta Oxidation WP143	3/34	0.220148694113581	0.4224172912433179	0	0	1.9328408782867985	2.9252620448479743	ACSL1;LPL;ACAT1
p38 MAPK Signaling Pathway WP400	3/34	0.220148694113581	0.4224172912433179	0	0	1.9328408782867985	2.9252620448479743	CDC42;RAC1;MEF2D
Overview of nanoparticle effects WP3287	2/19	0.22922382905183228	0.43760912818986164	0	0	2.3489908030368496	3.4601957793965235	CXCL8;HMOX1
Phosphodiesterases in neuronal function WP4222	4/53	0.24631650204843622	0.4648604233423572	0	0	1.6305929311787806	2.2846856797762234	ADCY9;PDE6H;PDE3B;PDE8A
Imatinib and Chronic Myeloid Leukemia WP3640	2/20	0.24718768542807884	0.4648604233423572	0	0	2.218374723096654	3.100416864349195	CSF1R;GAB2
Nanomaterial induced apoptosis WP2507	2/20	0.24718768542807884	0.4648604233423572	0	0	2.218374723096654	3.100416864349195	PRF1;FAS
Circadian rhythm related genes WP3594	12/201	0.2539293390650859	0.46913970281099177	0	0	1.2695719503778888	1.7402013117277098	TOP2A;CST3;STAR;NFIL3;SUV39H1;NOCT;NAMPT;PRF1;PROK2;FAS;EP300;PPP1CA
LncRNA-mediated mechanisms of therapeutic resistance WP3672	1/6	0.2544276166038447	0.46913970281099177	0	0	3.991614255765199	5.463477695981531	HIF1A
Metastatic brain tumor WP2249	1/6	0.2544276166038447	0.46913970281099177	0	0	3.991614255765199	5.463477695981531	CDC42
SCFA and skeletal muscle substrate metabolism WP4030	1/6	0.2544276166038447	0.46913970281099177	0	0	3.991614255765199	5.463477695981531	PPARD
Melatonin metabolism and effects WP3298	3/37	0.2588195734375438	0.47492135320092993	0	0	1.762018042511122	2.3815860292106303	SULT1A1;PRKCA;CALM1
Neovascularisation processes WP4331	2/21	0.26519507738004405	0.48194105408488774	0	0	2.1015077042027945	2.789309283874204	JAG1;CXCR4
Tamoxifen metabolism WP691	2/21	0.26519507738004405	0.48194105408488774	0	0	2.1015077042027945	2.789309283874204	SULT1A1;CYP2E1
IL-1 signaling pathway WP195	4/55	0.26751905674295595	0.48214827851166864	0	0	1.5664831652955609	2.0655090524802344	MAP2K1;TAB3;IL1RAP;MAP2K7
Apoptosis Modulation and Signaling WP1772	6/91	0.2678601547287048	0.48214827851166864	0	0	1.4102770718403272	1.8577442300122096	BCL2L11;CDKN2A;CASP1;TNFRSF10B;FAS;TNFRSF1B
Chromosomal and microsatellite instability in colorectal cancer  WP4216	5/73	0.2692265088124756	0.4823109968299326	0	0	1.4688080495356037	1.9273731738104403	MAP2K1;BCL2L11;TGFB1;GADD45B;RAC1
Amyotrophic lateral sclerosis (ALS) WP2447	3/38	0.27191173110474287	0.4825475791436282	0	0	1.7115846338535414	2.2289586429920267	CST3;CASP1;RAC1
Parkinsons Disease Pathway WP2371	3/38	0.27191173110474287	0.4825475791436282	0	0	1.7115846338535414	2.2289586429920267	CCNE2;CCNE1;LRRK2
Transcription factor regulation in adipogenesis WP3599	2/22	0.28320093752047687	0.49790676457088495	0	0	1.9963273871983211	2.518563850235182	CEBPD;IRS2
Type II diabetes mellitus WP1584	2/22	0.28320093752047687	0.49790676457088495	0	0	1.9963273871983211	2.518563850235182	PRKCD;PIK3R5
PDGF Pathway WP2526	3/39	0.28507217072071744	0.4988762987612555	0	0	1.663953081232493	2.088282582227617	CDC42;MAP2K1;RAC1
Disorders of the Krebs cycle WP4236	1/7	0.29003933063737036	0.5029122338574588	0	0	3.326170510132774	4.116930103920636	SUCLG2
EV release from cardiac cells and their functional effects WP3297	1/7	0.29003933063737036	0.5029122338574588	0	0	3.326170510132774	4.116930103920636	CXCL12
Angiopoietin Like Protein 8 Regulatory Pathway WP3915	8/132	0.2958101917944083	0.5105764954259651	0	0	1.2890281704533841	1.5700843592100961	CAP1;MAP2K1;LPL;IRS2;MAP2K7;CBL;FBP1;MAP4K4
EBV LMP1 signaling WP262	2/23	0.30116439474239537	0.5127934288857002	0	0	1.9011642432418927	2.2815853097939955	CXCL8;CCL5
NRF2-ARE regulation WP4357	2/23	0.30116439474239537	0.5127934288857002	0	0	1.9011642432418927	2.2815853097939955	HMOX1;PRKCA
Nanoparticle triggered autophagic cell death WP2509	2/23	0.30116439474239537	0.5127934288857002	0	0	1.9011642432418927	2.2815853097939955	ATG16L1;ATG7
MET in type 1 papillary renal cell carcinoma WP4205	4/59	0.3107683521799306	0.5267732606458017	0	0	1.452251218812733	1.6972568806165849	CDC42;MAP2K1;RAC1;CBL
Photodynamic therapy-induced NFE2L2 (NRF2) survival signaling WP3612	2/24	0.3190484767576853	0.5268995814500037	0	0	1.8146522941905943	2.0730809613513475	SRXN1;HMOX1
Triacylglyceride Synthesis WP325	2/24	0.3190484767576853	0.5268995814500037	0	0	1.8146522941905943	2.0730809613513475	LPL;AGPAT3
RIG-I-like Receptor Signaling WP3865	4/60	0.3216963595702536	0.5268995814500037	0	0	1.4262430524260177	1.6175695088430155	CXCL8;CXCL12;TRIM25;AZI2
Caloric restriction and aging WP4191	1/8	0.32395177130428104	0.5268995814500037	0	0	2.8508535489667564	3.2133698773556967	NAMPT
Effects of Nitric Oxide WP1995	1/8	0.32395177130428104	0.5268995814500037	0	0	2.8508535489667564	3.2133698773556967	HBA1
HIF1A and PPARG regulation of glycolysis WP2456	1/8	0.32395177130428104	0.5268995814500037	0	0	2.8508535489667564	3.2133698773556967	HIF1A
NAD Biosynthesis II (from tryptophan) WP2485	1/8	0.32395177130428104	0.5268995814500037	0	0	2.8508535489667564	3.2133698773556967	KYNU
TFs Regulate miRNAs related to cardiac hypertrophy WP1559	1/8	0.32395177130428104	0.5268995814500037	0	0	2.8508535489667564	3.2133698773556967	TGFB1
Fas Ligand (FasL) pathway and Stress induction of Heat Shock Proteins (HSP) regulation WP314	3/42	0.32478201713717164	0.5268995814500037	0	0	1.5357142857142858	1.7270658800688221	RB1;FAS;ACTB
Splicing factor NOVA regulated synaptic proteins WP4148	3/42	0.32478201713717164	0.5268995814500037	0	0	1.5357142857142858	1.7270658800688221	EPB41;APLP2;STXBP2
Prader-Willi and Angelman Syndrome WP3998	4/61	0.3326509039880069	0.5373591525960112	0	0	1.4011474532809416	1.5421893032186391	RB1;CDKN2C;CDKN2A;FEZ2
Glycosylation and related congenital defects. WP4521	2/25	0.3368198317228954	0.5394826118273495	0	0	1.7356631233176696	1.8887609610090248	B4GALT1;PMM2
Physiological and Pathological Hypertrophy  of the Heart WP1528	2/25	0.3368198317228954	0.5394826118273495	0	0	1.7356631233176696	1.8887609610090248	RAC1;CALM1
MECP2 and Associated Rett Syndrome WP3584	4/62	0.3436225557872352	0.5474022996592708	0	0	1.3769172196236266	1.470838733570938	CEBPD;BCL6;TET2;SGK1
Interleukin-11 Signaling Pathway WP2332	3/44	0.35127789456957625	0.5474022996592708	0	0	1.4606476737036278	1.528096945411196	MAP2K1;TGFB1;ICAM1
Wnt/beta-catenin Signaling Pathway in Leukemia WP3658	2/26	0.3544484673014707	0.5474022996592708	0	0	1.663256383350822	1.7251167317844984	FLT3;PPARD
Composition of Lipid Particles WP3601	1/9	0.35624594104809687	0.5474022996592708	0	0	2.4943658280922434	2.574519632477964	LPL
Cytosine methylation WP3585	1/9	0.35624594104809687	0.5474022996592708	0	0	2.4943658280922434	2.574519632477964	TET2
DNA Mismatch Repair WP531	1/9	0.35624594104809687	0.5474022996592708	0	0	2.4943658280922434	2.574519632477964	PCNA
Degradation pathway of sphingolipids, including diseases WP4153	1/9	0.35624594104809687	0.5474022996592708	0	0	2.4943658280922434	2.574519632477964	GLB1
Folate-Alcohol and Cancer Pathway Hypotheses WP1589	1/9	0.35624594104809687	0.5474022996592708	0	0	2.4943658280922434	2.574519632477964	CYP2E1
Metabolism of Spingolipids in ER and Golgi apparatus WP4142	1/9	0.35624594104809687	0.5474022996592708	0	0	2.4943658280922434	2.574519632477964	B4GALT1
Pyrimidine metabolism and related diseases WP4225	1/9	0.35624594104809687	0.5474022996592708	0	0	2.4943658280922434	2.574519632477964	TYMP
Wnt Signaling Pathway and Pluripotency WP399	6/102	0.36064853103625105	0.5519236628813883	0	0	1.2479583772391991	1.272732089609877	RACGAP1;LRRK2;PRKCD;EP300;PRKCA;PPARD
Endochondral Ossification WP474	4/64	0.3655808165470791	0.5572159219951447	0	0	1.3308797756747284	1.3392216128982308	TGFB1;SOX6;CALM1;VEGFA
Canonical  and Non-canonical Notch signaling WP3845	2/27	0.37190750653570726	0.5623241498819894	0	0	1.5966421825813222	1.5792548992486812	JAG1;ADAM10
Sphingolipid pathway WP1422	2/27	0.37190750653570726	0.5623241498819894	0	0	1.5966421825813222	1.5792548992486812	SGMS2;PPP1CA
Regulation of Microtubule Cytoskeleton WP2038	3/46	0.37764968580169345	0.5687313993348212	0	0	1.392564002345124	1.3560624909945682	CDC42;PRKCA;RAC1
Leptin and adiponectin WP3934	1/10	0.3869989849286769	0.5746381974381294	0	0	2.2170976007453995	2.1047643797138074	ADIPOR1
Vitamin D Metabolism WP1531	1/10	0.3869989849286769	0.5746381974381294	0	0	2.2170976007453995	2.1047643797138074	VDR
Folate Metabolism WP176	4/66	0.38750123600937914	0.5746381974381294	0	0	1.2878124893999525	1.2208929109096307	HBB;HBA1;MPO;ICAM1
Nanoparticle-mediated activation of receptor signaling WP2643	2/28	0.3891729591115374	0.5746381974381294	0	0	1.5351521511017838	1.448771302918248	MAP2K1;AREG
TLR4 Signaling and Tolerance WP3851	2/28	0.3891729591115374	0.5746381974381294	0	0	1.5351521511017838	1.448771302918248	CXCL8;TLR4
PPAR signaling pathway WP3942	4/67	0.3984266795873175	0.5860127816498288	0	0	1.2673042578405354	1.1662136639921403	ACSL1;LPL;CD36;PPARD
Hair Follicle Development: Cytodifferentiation (Part 3 of 3) WP2840	5/87	0.40202068047647355	0.5860781903177368	0	0	1.217137355584082	1.1091185424851895	EGR2;TGFB1;GPRC5D;PHLDA1;ELANE
Exercise-induced Circadian Regulation WP410	3/48	0.4037892972754755	0.5860781903177368	0	0	1.330532212885154	1.2066092080461175	BTG1;TOB1;QKI
MAPK Cascade WP422	2/29	0.4062235075747276	0.5860781903177368	0	0	1.478216936768878	1.33165432854153	MAP2K1;MAP2K7
PDGFR-beta pathway WP3972	2/29	0.4062235075747276	0.5860781903177368	0	0	1.478216936768878	1.33165432854153	MAP2K1;PRKCA
Statin Pathway WP430	2/29	0.4062235075747276	0.5860781903177368	0	0	1.478216936768878	1.33165432854153	LRP1;LPL
Gene regulatory network modelling somitogenesis  WP2854	1/11	0.416284374236961	0.5893464174590684	0	0	1.9952830188679245	1.7486394213539973	LFNG
Nucleotide GPCRs WP80	1/11	0.416284374236961	0.5893464174590684	0	0	1.9952830188679245	1.7486394213539973	P2RY2
PTF1A related regulatory pathway WP4147	1/11	0.416284374236961	0.5893464174590684	0	0	1.9952830188679245	1.7486394213539973	KAT2B
SRF and miRs in Smooth Muscle Differentiation and Proliferation WP1991	1/11	0.416284374236961	0.5893464174590684	0	0	1.9952830188679245	1.7486394213539973	MEF2D
The alternative pathway of fetal androgen synthesis WP4524	1/11	0.416284374236961	0.5893464174590684	0	0	1.9952830188679245	1.7486394213539973	STAR
Parkin-Ubiquitin Proteasomal System pathway WP2359	4/70	0.43097237147481765	0.6078640164831383	0	0	1.2095083325367237	1.018056823973286	FBXW7;CCNE1;CASP1;TUBA4A
Ethanol effects on histone modifications WP3996	2/31	0.439606798617665	0.6109241539613138	0	0	1.3761262076202192	1.1310031642021965	KAT2B;CYP2E1
Gastric Cancer Network 2 WP2363	2/31	0.439606798617665	0.6109241539613138	0	0	1.3761262076202192	1.1310031642021965	TOP2A;UBE2C
IL17 signaling pathway WP2112	2/31	0.439606798617665	0.6109241539613138	0	0	1.3761262076202192	1.1310031642021965	CEBPD;IL17RA
Tumor suppressor activity of SMARCB1 WP4204	2/31	0.439606798617665	0.6109241539613138	0	0	1.3761262076202192	1.1310031642021965	RB1;CDKN2A
Nanoparticle triggered regulated necrosis WP2513	1/12	0.4441720810348997	0.6150074968175534	0	0	1.8137983609681723	1.4719757654419496	FTL
Wnt Signaling Pathway WP363	3/52	0.45499899096516266	0.6215703067809679	0	0	1.221660092608472	0.9620085514394514	PRKCA;ARRB2;RAC1
Initiation of transcription and translation elongation at the HIV-1 LTR WP3414	2/32	0.4559085335888459	0.6215703067809679	0	0	1.330185379503323	1.044811496938357	HEXIM1;EP300
Ovarian Infertility Genes WP34	2/32	0.4559085335888459	0.6215703067809679	0	0	1.330185379503323	1.044811496938357	VDR;SYNE2
Cardiac Progenitor Differentiation WP2406	3/53	0.46751993518592255	0.6215703067809679	0	0	1.1971638655462185	0.9102195961495898	TGFB1;SIRPA;CXCR4
BMP2-WNT4-FOXO1 Pathway in Human Primary Endometrial Stromal Cell Differentiation WP3876	1/13	0.4707287449115423	0.6215703067809679	0	0	1.662561146051712	1.2526953733257493	BCL2L11
Cell-type Dependent Selectivity of CCK2R Signaling WP3679	1/13	0.4707287449115423	0.6215703067809679	0	0	1.662561146051712	1.2526953733257493	DAGLA
Cell Differentiation - Index WP2029	1/13	0.4707287449115423	0.6215703067809679	0	0	1.662561146051712	1.2526953733257493	MEF2D
Ganglio Sphingolipid Metabolism WP1423	1/13	0.4707287449115423	0.6215703067809679	0	0	1.662561146051712	1.2526953733257493	ST3GAL5
Genes targeted by miRNAs in adipocytes WP1992	1/13	0.4707287449115423	0.6215703067809679	0	0	1.662561146051712	1.2526953733257493	KCNQ1
Osteopontin Signaling WP1434	1/13	0.4707287449115423	0.6215703067809679	0	0	1.662561146051712	1.2526953733257493	MAP2K1
Serotonin and anxiety-related events WP3944	1/13	0.4707287449115423	0.6215703067809679	0	0	1.662561146051712	1.2526953733257493	PLEK
Vitamin B12 Disorders WP4271	1/13	0.4707287449115423	0.6215703067809679	0	0	1.662561146051712	1.2526953733257493	TCN2
Monoamine GPCRs WP58	2/33	0.4719330107040682	0.6215703067809679	0	0	1.287208475781065	0.9665883102018247	HRH2;ADRB2
Resistin as a regulator of inflammation WP4481	2/33	0.4719330107040682	0.6215703067809679	0	0	1.287208475781065	0.9665883102018247	CXCL8;PLCB2
Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways WP706	8/158	0.4841041201212772	0.6353866576591763	0	0	1.0641323477648714	0.7719804209233111	IL1RN;CXCL8;KCNQ1;EP300;SLC1A3;FOXM1;HIF1A;VEGFA
